Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,2927,121,831,1802,553,35,2859,33,45,73.3,35,0,2014,13302,7193,2052,1998,97.4,32,32
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1832,132,876,1005,77,26,1819,3,6,50,4,1,1232,7205,4784,1315,1297,98.6,3,5
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,78,1,17,35,32,5,78,2,4,50,3,0,59,550,284,59,50,84.7,4,7
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,438,11,63,207,220,24,425,22,36,61.1,24,1,377,3224,2010,454,325,71.6,32,39
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,323,7,30,125,181,57,301,7,18,38.9,11,0,227,981,354,478,247,51.7,16,32
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,491,23,131,331,54,7,473,10,12,83.3,10,1,331,1837,883,306,294,96.1,4,9
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,1211,94,359,606,355,29,1044,35,53,66,39,1,707,5590,3602,671,601,89.6,19,31
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,22,0,3,13,6,1,22,0,1,0,0,0,15,108,15,21,19,90.5,0,1
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,1671,27,267,1076,413,61,1651,18,30,60,18,1,1265,5593,2341,1440,1280,88.9,44,36
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,13,0,1,10,3,1,13,0,0,,0,0,11,21,15,12,11,91.7,0,0
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,1,0,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,914,116,489,432,36,14,876,5,5,100,5,0,433,2805,1349,431,420,97.4,2,2
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,120,16,64,57,3,1,120,0,0,,0,0,75,521,264,78,77,98.7,1,0
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38,2085,313,1284,860,96,36,2047,15,20,75,16,0,1282,8919,4821,1208,1187,98.3,4,11
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,1959,72,508,868,697,23,1453,11,17,64.7,11,0,972,5362,2897,1114,946,84.9,21,13
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,1071,37,181,453,540,108,1061,58,102,56.9,66,2,785,6345,3357,1055,733,69.5,69,57
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,631,10,92,313,273,28,545,16,29,55.2,17,0,436,3105,1698,477,407,85.3,26,31
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'gladbach,de Bundesliga,19,1998,0.2,10,0,4,6,0,0,9,0,0,,0,0,7,32,21,7,7,100,0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,157,2,10,70,86,26,152,7,8,87.5,7,0,129,697,303,166,117,70.5,5,7
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,85,0,16,50,23,1,80,0,0,,0,0,72,222,96,72,69,95.8,2,0
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,598,20,131,324,170,18,587,3,10,30,5,0,357,1709,874,422,350,82.9,15,10
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,1014,3,46,365,698,208,990,65,118,55.1,70,5,854,6615,4067,1089,840,77.1,60,61
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,43,0,1,17,28,11,43,4,7,57.1,6,0,44,342,256,52,38,73.1,2,2
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,1285,105,484,623,272,16,1102,18,27,66.7,19,2,750,4478,2435,739,688,93.1,12,22
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,356,33,159,162,51,3,307,12,12,100,12,0,178,1030,570,157,151,96.2,2,5
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,1064,48,369,422,365,17,883,29,51,56.9,33,7,608,5178,3462,540,489,90.6,27,24
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,874,7,86,351,527,77,793,29,53,54.7,33,1,627,5085,3225,858,624,72.7,44,35
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,42,2,9,16,19,4,41,1,2,50,1,0,27,207,134,40,27,67.5,3,3
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,21,1,5,5,14,2,21,2,3,66.7,2,0,15,253,199,14,12,85.7,0,0
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27,1412,55,305,755,437,76,1394,19,28,67.9,19,0,918,5117,1968,995,854,85.8,45,34
1616,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,173,31,102,74,8,2,168,1,1,100,1,0,85,606,330,64,61,95.3,0,0
1617,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,eng Premier League,21,1996,3.1,138,3,8,74,65,13,132,2,2,100,2,0,67,363,137,152,105,69.1,12,9
1618,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18,437,375,436,2,0,0,290,0,0,,0,0,171,1028,641,117,117,100,0,0
1619,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,132,5,22,80,37,1,131,3,3,100,3,0,69,400,160,66,62,93.9,3,1
1620,James McClean\James-McClean,ie IRL,MFFW,West Brom,eng Premier League,28,1989,15.6,674,23,169,250,315,30,654,20,41,48.8,23,3,454,4070,2140,542,409,75.5,27,28
1621,Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14,672,23,138,411,151,9,649,9,15,60,10,0,386,1905,1003,436,355,81.4,16,21
1622,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,eng Premier League,22,1995,1.6,96,4,28,48,29,5,86,2,3,66.7,2,0,56,448,292,59,53,89.8,2,3
1623,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,20,1996,7,415,9,82,268,91,5,413,3,4,75,3,0,312,1985,857,322,299,92.9,5,7
1624,Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,it Serie A,23,1994,7.1,367,1,25,161,213,22,330,17,25,68,19,0,294,1897,1045,358,276,77.1,18,11
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,18,0,5,11,3,0,18,0,0,,0,0,7,39,28,6,6,100,0,0
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,55,1,10,36,14,1,55,1,1,100,1,0,45,237,128,43,41,95.3,1,1
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,584,25,117,385,125,13,565,19,32,59.4,22,5,459,2816,1330,468,403,86.1,23,9
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29,1444,215,862,594,66,43,1427,6,6,100,6,0,707,4014,1989,719,700,97.4,7,1
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,318,9,37,150,145,35,316,6,14,42.9,7,0,181,1004,523,373,231,61.9,23,10
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,519,10,87,245,221,27,447,11,18,61.1,13,1,340,2113,1150,350,304,86.9,10,8
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,158,4,23,82,65,4,146,1,2,50,1,0,102,660,352,154,111,72.1,3,4
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0,4,0,1,2,1,1,4,0,0,,0,0,1,3,0,8,4,50,1,0
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,51,4,20,28,9,0,51,1,1,100,1,1,36,266,115,29,29,100,1,0
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,873,18,201,518,232,29,864,21,34,61.8,22,0,638,4435,2221,678,609,89.8,25,30
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,319,2,46,178,123,9,313,5,8,62.5,5,0,260,1480,724,284,236,83.1,4,15
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14,837,24,206,481,222,21,796,31,49,63.3,33,3,657,4337,2478,651,574,88.2,22,21
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,1713,160,1007,698,117,28,1666,15,20,75,16,0,1014,5875,2778,978,959,98.1,8,6
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,1670,33,285,903,633,52,1607,34,53,64.2,36,1,1319,8500,4349,1410,1245,88.3,50,44
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,587,14,73,301,258,34,574,10,17,58.8,13,0,471,2243,1216,547,448,81.9,21,17
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,483,7,92,198,234,30,451,22,35,62.9,24,0,368,2652,1390,440,309,70.2,16,22
1641,Alexandre Mendy\Alexandre-Mendy,fr FRA,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,254,2,17,91,151,64,246,8,11,72.7,9,0,156,692,251,375,189,50.4,24,9
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4,299,8,43,123,152,8,268,2,6,33.3,2,0,197,1125,698,214,196,91.6,4,4
1643,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,1757,60,466,887,550,40,1590,33,59,55.9,35,1,1245,8876,5538,1204,1142,94.9,32,22
1644,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Nice,fr Ligue 1,25,1992,10.7,810,25,205,568,91,0,809,2,5,40,2,0,625,3224,1527,676,651,96.3,4,7
1645,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Lille,fr Ligue 1,19,1997,9.5,486,18,169,213,148,8,419,8,17,47.1,9,1,314,2306,1289,314,282,89.8,14,11
1646,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,1270,103,492,666,196,27,1190,3,7,42.9,5,0,781,3664,1893,774,730,94.3,6,2
1647,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,20,1997,21,1209,162,570,666,34,5,1173,11,13,84.6,11,0,738,3717,2095,702,691,98.4,3,5
1648,Alex Meret\Alex-Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,415,362,413,2,0,0,264,0,0,,0,0,174,908,426,125,123,98.4,0,0
1649,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15,1037,28,255,649,222,16,1033,27,38,71.1,28,2,725,4311,2246,635,589,92.8,30,24
1650,Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,es La Liga,25,1992,4.2,152,11,30,58,72,23,152,3,4,75,3,0,93,605,246,175,98,56,10,6
1651,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,1412,11,32,497,952,231,1372,47,108,43.5,53,5,1097,4921,2907,1792,1155,64.5,90,49
1652,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,285,31,151,135,9,6,283,0,0,,0,0,161,605,286,180,176,97.8,1,1
1653,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,527,15,173,324,76,0,516,7,7,100,7,0,381,2576,1185,355,346,97.5,3,2
1654,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,251,6,68,160,46,3,246,3,3,100,3,0,199,1083,498,180,173,96.1,3,2
1655,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,30,1987,33.4,2447,2,66,1150,1495,282,2320,184,256,71.9,197,9,2197,14947,8630,2445,2051,83.9,62,85
1656,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,1265,55,306,626,453,48,1152,16,22,72.7,18,0,846,6028,3650,916,831,90.7,8,13
1657,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,628,95,417,232,14,6,615,0,1,0,0,0,357,2209,901,322,313,97.2,0,1
1658,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,1221,26,267,879,152,6,1196,14,15,93.3,14,0,892,4708,2058,892,847,95,12,11
1659,Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,it Serie A,20,1997,8.9,490,26,133,210,165,8,390,11,19,57.9,13,1,273,1657,979,306,271,88.6,16,3
1660,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.9,1373,83,395,647,412,33,1193,14,21,66.7,15,1,898,4084,2090,904,804,88.9,24,12
1661,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,157,132,156,1,0,0,109,0,0,,0,0,80,564,298,51,51,100,0,0
1662,Clément Michelin\Clement-Michelin,fr FRA,DFFW,Toulouse,fr Ligue 1,20,1997,3.1,150,11,49,79,34,0,132,0,3,0,0,0,74,462,241,80,75,93.8,1,0
1663,Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,197,14,69,92,56,4,174,4,8,50,4,0,127,986,496,122,106,86.9,3,7
1664,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19,587,478,583,5,0,0,500,2,2,100,2,0,361,1768,852,296,294,99.3,0,0
1665,Nikola Milenković\Nikola-Milenkovic,rs SRB,DF,Fiorentina,it Serie A,19,1997,13.9,959,75,415,511,80,11,886,1,1,100,1,0,539,2459,1439,554,550,99.3,5,6
1666,Danijel Milićević\Danijel-Milicevic,ba BIH,MFFW,Metz,fr Ligue 1,31,1986,7.9,380,2,34,157,218,29,328,0,3,0,0,0,235,1759,835,346,260,75.1,15,10
1667,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FWMF,Napoli,it Serie A,23,1994,5,217,4,7,80,140,29,212,2,6,33.3,2,0,163,634,245,255,184,72.2,14,17
1668,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,22,1995,31.6,2363,61,389,1305,846,148,2328,69,117,59,74,1,1866,10335,5232,2265,1889,83.4,117,75
1669,Vanja Milinković-Savić\Vanja-Milinkovic-Savic,rs SRB,GK,Torino,it Serie A,20,1997,1,52,46,51,1,0,0,40,1,1,100,1,0,31,158,73,27,27,100,0,0
1670,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,26,1991,34.2,2051,105,580,1207,383,24,1966,27,37,73,30,0,1257,7485,3520,1211,1156,95.5,21,19
1671,James Milner\James-Milner,eng ENG,MF,Liverpool,eng Premier League,31,1986,19.7,1825,45,260,1030,644,55,1711,13,20,65,13,1,1265,6425,3397,1447,1337,92.4,18,19
1672,Santi Mina\Santi-Mina,es ESP,FW,Valencia,es La Liga,21,1995,17.3,695,19,48,351,341,73,677,21,34,61.8,23,0,506,2642,1262,821,518,63.1,48,34
1673,Yerry Mina\Yerry-Mina,co COL,DF,Barcelona,es La Liga,22,1994,4.1,281,41,145,138,20,4,276,1,1,100,1,0,210,1453,824,213,203,95.3,0,1
1674,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,24,1993,2.2,137,22,87,51,5,1,134,0,0,,0,0,87,413,159,77,75,97.4,3,0
1675,Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Málaga,es La Liga,24,1992,19.7,929,128,520,399,50,20,893,2,4,50,3,0,468,2603,1276,458,444,96.9,5,3
1676,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,eng Premier League,29,1987,1.5,76,2,14,34,38,7,69,4,4,100,4,0,50,482,274,63,52,82.5,3,3
1677,Miranda\Miranda,br BRA,DF,Inter,it Serie A,32,1984,30.3,1974,254,1122,929,50,21,1917,8,13,61.5,10,0,1305,7414,3982,1315,1293,98.3,4,8
1678,Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,it Serie A,34,1983,33,1321,1100,1309,17,1,1,886,2,2,100,2,0,582,3023,2143,476,473,99.4,0,0
1679,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,31,1986,32.4,1606,76,351,929,433,46,1589,18,35,51.4,21,1,953,5782,3106,1182,985,83.3,31,22
1680,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,29,1988,9.8,214,3,13,68,143,71,211,0,1,0,0,0,124,450,199,299,172,57.5,18,5
1681,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,eng Premier League,22,1994,1.1,73,2,2,31,44,14,72,1,3,33.3,1,0,54,339,141,71,57,80.3,3,1
1682,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,de Bundesliga,20,1997,4.7,262,9,63,122,84,4,246,9,16,56.3,12,2,161,830,338,170,148,87.1,7,5
1683,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,eng Premier League,28,1989,10.2,694,2,77,311,361,27,656,12,30,40,14,2,476,3119,1802,582,513,88.1,21,26
1684,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,eng Premier League,28,1989,8.8,616,6,88,284,302,37,594,15,25,60,16,0,476,3337,1901,517,466,90.1,18,23
1685,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,31,1985,21.8,1737,31,289,1074,522,55,1713,35,50,70,38,2,1515,9384,4395,1492,1392,93.3,18,18
1686,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,31,1985,25,1696,148,852,912,77,20,1655,16,20,80,16,0,1124,8807,5249,1091,1076,98.6,6,4
1687,Johan Mojica\Johan-Mojica,co COL,MFDF,Girona,es La Liga,24,1992,23.7,1430,58,349,672,542,50,1252,40,91,44,46,7,986,8139,4551,941,838,89.1,57,34
1688,Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,es La Liga,35,1982,30.9,1242,34,74,549,689,168,1216,25,58,43.1,28,3,858,4299,2158,1685,985,58.5,78,75
1689,Cristian Molinaro\Cristian-Molinaro,it ITA,DF,Torino,it Serie A,34,1983,17.4,1191,78,452,564,253,16,1019,16,26,61.5,17,0,692,4337,2732,732,675,92.2,15,11
1690,Francisco Molinero\Francisco-Molinero,es ESP,DF,Getafe,es La Liga,32,1985,6.5,334,25,112,145,96,6,278,3,6,50,3,0,170,812,450,148,133,89.9,1,3
1691,Florent Mollet\Florent-Mollet,fr FRA,MFFW,Metz,fr Ligue 1,25,1991,15.7,910,16,115,461,400,40,841,16,27,59.3,17,1,654,4035,1738,762,631,82.8,36,26
1692,Momo\Momo,es ESP,FWMF,Las Palmas,es La Liga,35,1982,7.5,446,9,56,259,166,18,425,8,11,72.7,9,0,379,2108,1056,400,350,87.5,10,6
1693,Thomas Monconduit\Thomas-Monconduit,fr FRA,MF,Amiens,fr Ligue 1,26,1991,32.8,1806,107,497,1131,305,18,1775,27,35,77.1,29,0,1127,6697,3490,1168,1076,92.1,29,30
1694,Kévin Monnet-Paquet\Kevin-Monnet-Paquet,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,28,1988,19.6,889,22,167,357,431,66,881,17,33,51.5,21,0,629,4854,2529,861,637,74,31,48
1695,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,31,1986,24.9,2004,80,707,1070,367,40,1942,3,8,37.5,3,0,1319,7356,3752,1386,1346,97.1,7,5
1696,Jefferson Montero\Jefferson-Montero,ec ECU,FWMF,Getafe,es La Liga,27,1989,0.7,30,1,6,7,19,1,29,1,1,100,1,0,20,203,95,27,20,74.1,1,3
1697,Riccardo Montolivo\Riccardo-Montolivo,it ITA,MF,Milan,it Serie A,32,1985,12.1,844,30,183,526,195,9,824,8,13,61.5,13,0,576,2505,1301,606,578,95.4,8,8
1698,Martín Montoya\Martin-Montoya,es ESP,DF,Valencia,es La Liga,26,1991,23.9,1479,99,459,762,345,27,1328,18,29,62.1,18,1,888,4787,2634,873,815,93.4,16,11
1699,Walter Montoya\Walter-Montoya,ar ARG,FW,Sevilla,es La Liga,24,1993,0.8,38,1,8,17,16,2,37,1,1,100,1,0,32,173,89,41,29,70.7,4,1
1700,Shaquell Moore\Shaquell-Moore,us USA,DF,Levante,es La Liga,20,1996,4.7,269,18,93,130,58,4,229,3,3,100,3,0,162,1148,578,163,148,90.8,3,9
1701,Aaron Mooy\Aaron-Mooy,au AUS,MF,Huddersfield,eng Premier League,26,1990,34.1,2434,49,439,1312,847,36,2272,16,28,57.1,17,0,1556,8912,3509,1634,1500,91.8,37,55
1702,Emre Mor\Emre-Mor,tr TUR,FWMF,Celta Vigo,es La Liga,20,1997,7.5,422,6,52,201,234,36,404,44,64,68.8,48,1,390,3498,2090,380,313,82.4,23,19
1703,Luca Mora\Luca-Mora,it ITA,MF,SPAL,it Serie A,29,1988,10.4,478,27,101,248,147,15,469,14,22,63.6,14,2,302,1194,592,367,318,86.6,11,14
1704,Sergio Mora\Sergio-Mora,es ESP,MF,Getafe,es La Liga,37,1979,9.2,453,13,95,295,89,7,451,3,3,100,3,0,265,1135,458,260,239,91.9,3,2
1705,Erik Morán\Erik-Moran,es ESP,MF,Leganés,es La Liga,26,1991,2.6,122,2,25,80,22,1,122,1,2,50,2,0,86,414,215,79,74,93.7,1,0
1706,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,eng Premier League,24,1992,22.9,930,22,43,397,548,160,898,30,63,47.6,38,3,598,4144,2176,1167,725,62.1,73,61
1707,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,27,1989,7.8,438,10,97,266,91,9,437,6,9,66.7,6,0,231,1002,483,283,247,87.3,10,7
1708,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,33,1984,32.4,2155,206,1229,1028,32,0,2115,4,5,80,4,0,1476,9275,4556,1481,1468,99.1,6,4
1709,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,25,1992,14.1,1067,30,319,505,307,23,948,7,9,77.8,7,0,667,3365,1929,715,670,93.7,6,4
1710,Gerard Moreno\Gerard-Moreno,es ESP,FW,Espanyol,es La Liga,25,1992,37.9,1707,48,161,914,723,204,1691,72,107,67.3,80,3,1256,6348,2905,1907,1278,67,103,56
1711,Héctor Moreno\Hector-Moreno,mx MEX,DF,Roma,it Serie A,29,1988,2.6,214,8,96,131,5,1,210,0,0,,0,0,182,862,486,172,170,98.8,1,0
1712,Héctor Moreno\Hector-Moreno,mx MEX,DF,Real Sociedad,es La Liga,29,1988,8,561,49,310,280,19,10,548,1,1,100,1,0,408,2434,1371,397,387,97.5,4,1
1713,Marlos Moreno\Marlos-Moreno,co COL,MF,Girona,es La Liga,20,1996,0.4,9,0,4,4,2,1,9,0,0,,0,0,6,35,8,10,5,50,0,0
1714,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,36,1981,19.8,1238,169,686,588,35,11,1212,1,2,50,1,0,769,4435,2275,773,758,98.1,6,5
1715,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,33,1984,31.3,1204,175,712,505,63,34,1195,6,8,75,6,0,630,3877,1582,647,604,93.4,7,4
1716,Loren Morón\Loren-Moron,es ESP,FW,Betis,es La Liga,23,1993,11.8,356,13,29,171,181,46,343,15,23,65.2,16,4,268,1503,780,431,257,59.6,31,33
1717,James Morrison\James-Morrison,sco SCO,MF,West Brom,eng Premier League,31,1986,2.3,108,3,16,54,44,5,108,1,2,50,1,0,75,365,145,99,79,79.8,0,2
1718,Victor Moses\Victor-Moses,ng NGA,DFMF,Chelsea,eng Premier League,26,1990,23.4,1322,56,379,423,585,88,1170,29,43,67.4,33,0,844,5150,3293,874,777,88.9,25,17
1719,Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,es La Liga,29,1988,15.5,873,59,256,518,166,19,857,9,10,90,9,0,560,2932,1465,566,515,91,10,13
1720,Lebo Mothiba\Lebo-Mothiba,za RSA,FW,Lille,fr Ligue 1,21,1996,13.1,421,10,25,161,251,50,399,4,7,57.1,4,0,282,1175,312,552,320,58,34,15
1721,Thiago Motta\Thiago-Motta,it ITA,MF,Paris S-G,fr Ligue 1,34,1982,12.8,1413,38,330,1003,162,8,1399,5,7,71.4,5,0,1037,4714,2568,1157,1127,97.4,5,6
1722,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,27,1990,18.9,1035,71,389,482,226,8,873,21,33,63.6,24,3,539,3436,1850,509,482,94.7,12,8
1723,Jessy Moulin\Jessy-Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,3.4,134,124,134,1,1,0,96,0,0,,0,0,47,411,214,39,39,100,0,0
1724,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,eng Premier League,22,1994,20.6,794,30,69,366,404,84,776,14,23,60.9,16,0,404,2597,1033,1008,569,56.4,64,60
1725,Lucas Moura\Lucas-Moura,br BRA,FW,Tottenham,eng Premier League,24,1992,2.3,150,1,14,73,84,6,150,5,12,41.7,6,0,129,1064,658,146,125,85.6,6,6
1726,Lucas Moura\Lucas-Moura,br BRA,FW,Paris S-G,fr Ligue 1,24,1992,0.8,55,0,4,22,38,7,50,4,6,66.7,5,0,40,310,199,63,45,71.4,2,0
