Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,12,9,807,2,1,0,0,1,0
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,16,16,1419,1,0,0,0,6,0
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,25,14,1447,0,1,0,0,2,0
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,32,30,2521,4,0,0,0,13,2
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,5,3,314,1,0,0,0,1,0
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,11,9,775,0,1,0,0,0,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,1,0,8,0,0,0,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,27,9,1190,2,3,0,0,1,0
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,21,15,1355,1,0,0,0,3,2
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,20,8,992,2,0,1,2,2,0
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,4,0,91,0,0,0,0,0,0
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,21,16,1407,4,0,0,0,4,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,12,3,360,2,1,0,0,0,0
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,10,9,839,7,1,0,0,2,0
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,15,15,1306,0,0,0,0,4,0
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,16,12,956,0,0,0,0,4,0
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34,34,3060,0,0,0,0,0,0
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29,29,2610,0,0,0,0,4,0
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,22,17,1393,1,0,0,0,3,0
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,11,1,188,1,0,0,0,0,0
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,8,6,570,0,0,0,0,0,1
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,15,13,1241,1,0,0,0,1,0
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,7,0,118,0,0,0,0,1,0
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,19,10,878,0,1,0,0,1,0
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,13,6,592,0,0,0,0,2,0
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,6,4,410,0,0,0,0,0,0
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,28,17,1671,2,0,0,0,4,0
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,9,3,365,0,1,0,0,0,0
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,30,20,2140,5,2,0,0,3,0
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,23,22,1927,1,1,0,0,5,0
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,3,0,43,0,0,0,0,0,0
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,5,5,426,1,0,0,0,1,0
240,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38,38,3420,0,0,0,0,2,0
241,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,20,18,1398,1,0,0,0,5,0
242,Vid Belec\Vid-Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2,2,180,0,0,0,0,0,0
243,Vid Belec\Vid-Belec,si SVN,GK,Benevento,it Serie A,27,1990,13,13,1113,0,0,0,0,1,1
244,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,26,13,1350,4,1,0,0,1,0
245,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,25,24,2177,1,0,0,0,8,0
246,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,24,13,1146,1,3,0,0,2,0
247,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,eng Premier League,22,1995,35,34,3051,2,3,0,0,5,0
248,François Bellugou\Francois-Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,30,27,2177,0,0,0,0,6,1
249,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,23,1993,32,29,2683,10,5,0,2,2,0
250,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,16,2,341,0,0,0,0,3,0
251,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,25,18,1701,9,3,1,1,2,2
252,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,3,2,225,0,0,0,0,0,0
253,Ahmad Benali\Ahmad-Benali,ly LBY,MF,Crotone,it Serie A,25,1992,10,10,811,1,1,0,0,2,0
254,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1,1,90,0,0,0,0,0,0
255,Marco Benassi\Marco-Benassi,it ITA,MFFW,Fiorentina,it Serie A,22,1994,35,35,2782,5,3,0,0,6,0
256,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,20,19,1755,2,0,0,0,8,0
257,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,21,20,1595,2,4,0,0,5,0
258,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,29,29,2345,2,0,0,0,0,0
259,László Bénes\Laszlo-Benes,sk SVK,MF,M'gladbach,de Bundesliga,19,1997,2,0,38,0,0,0,0,0,0
260,Nicolas Benezet\Nicolas-Benezet,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,29,18,1650,3,3,0,0,2,0
261,Marcel Benger\Marcel-Benger,de GER,MF,M'gladbach,de Bundesliga,19,1998,1,0,2,0,0,0,0,0,0
262,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28,28,2520,0,0,0,0,3,0
263,Charlison Benschop\Charlison-Benschop,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,7,2,184,1,0,0,0,0,0
264,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,29,26,2342,0,1,0,0,6,0
265,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,16,12,1011,4,3,4,4,3,1
266,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,20,5,581,0,0,0,0,0,0
267,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,31,24,2240,3,5,1,2,6,0
268,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,32,25,2149,5,9,2,2,0,0
269,Yassine Benzia\Yassine-Benzia,dz ALG,MFFW,Lille,fr Ligue 1,22,1994,31,30,2288,1,5,0,0,8,0
270,Saido Berahino\Saido-Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,15,3,494,0,1,0,1,0,0
271,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,31,29,2296,4,2,2,4,8,1
272,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,22,19,1715,2,3,0,0,4,0
273,Álex Berenguer\Alex-Berenguer,es ESP,FW,Torino,it Serie A,22,1995,22,11,1043,1,3,0,0,1,0
274,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,25,1992,31,28,2480,0,1,0,0,5,0
275,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,eng Premier League,26,1990,35,32,2833,2,8,0,0,2,0
276,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,31,1986,18,18,1457,4,0,0,0,5,0
277,Emil Berggreen\Emil-Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,14,6,669,4,2,0,0,2,0
278,Robert Berić\Robert-Beric,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,15,12,1041,7,1,1,2,0,0
279,Kévin Bérigaud\Kevin-Berigaud,fr FRA,MFFW,Montpellier,fr Ligue 1,29,1988,5,4,271,0,0,0,0,0,0
280,Etrit Berisha\Etrit-Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31,31,2790,0,0,0,0,0,0
281,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FWMF,Juventus,it Serie A,23,1994,22,7,847,4,3,0,0,4,0
282,Bernardo\Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,18,15,1350,1,1,0,0,2,0
283,Juan Bernat\Juan-Bernat,es ESP,DFFW,Bayern Munich,de Bundesliga,24,1993,11,11,888,0,2,0,0,1,0
284,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,33,33,2895,1,0,0,0,7,1
285,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,27,1989,35,35,3135,0,4,0,0,2,0
286,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Everton,eng Premier League,24,1992,2,0,46,0,0,0,0,0,0
287,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,24,1993,11,6,438,2,0,0,0,0,0
288,Daniel Bessa\Daniel-Bessa,it ITA,MFFW,Hellas Verona,it Serie A,24,1993,17,15,1389,1,1,0,0,5,0
289,Vincent Bessat\Vincent-Bessat,fr FRA,DFMF,Caen,fr Ligue 1,31,1985,24,18,1570,0,0,0,0,2,0
290,Quentin Beunardeau\Quentin-Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,1,0,39,0,0,0,0,0,0
291,Matteo Bianchetti\Matteo-Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,2,1,124,0,0,0,0,1,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,9,7,548,0,0,0,0,4,0
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,12,11,893,0,0,0,0,3,0
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,31,1986,28,24,2039,1,0,0,0,5,0
295,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,16,8,764,0,0,0,0,3,0
296,Jean-Claude Billong\Jean-Claude-Billong,fr FRA,DF,Benevento,it Serie A,23,1993,5,3,294,0,0,0,0,0,0
297,Davide Biondini\Davide-Biondini,it ITA,MFFW,Sassuolo,it Serie A,34,1983,7,2,206,0,0,0,0,1,0
298,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,34,34,2980,1,4,0,0,7,0
299,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,eng Premier League,29,1987,35,30,2596,6,2,0,0,6,0
300,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,23,20,1796,0,1,0,0,2,0
301,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,30,1986,35,29,2504,3,6,0,0,3,0
302,Milan Biševac\Milan-Bisevac,rs SRB,DF,Metz,fr Ligue 1,33,1983,10,10,710,0,0,0,0,1,0
303,Yves Bissouma\Yves-Bissouma,ml MLI,MFDF,Lille,fr Ligue 1,20,1996,24,15,1562,2,0,0,0,3,0
304,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,MFFW,Köln,de Bundesliga,23,1993,22,17,1613,5,3,0,0,4,0
305,Albano Bizzarri\Albano-Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32,32,2880,0,0,0,0,0,1
306,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,22,22,1941,0,0,0,0,3,1
307,Ludovic Blas\Ludovic-Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,31,17,1792,3,2,0,0,3,2
308,Pablo de Blasis\Pablo-de-Blasis,ar ARG,FWMF,Mainz 05,de Bundesliga,29,1988,25,20,1652,5,2,3,3,2,0
309,Jérémy Blayac\Jeremy-Blayac,fr FRA,FWMF,Strasbourg,fr Ligue 1,34,1983,25,7,916,3,1,0,0,2,0
310,Alexis Blin\Alexis-Blin,fr FRA,MF,Toulouse,fr Ligue 1,20,1996,26,20,1886,1,3,0,0,5,0
311,Daley Blind\Daley-Blind,nl NED,DFMF,Manchester Utd,eng Premier League,27,1990,7,4,362,0,0,0,0,0,0
312,Danny Blum\Danny-Blum,de GER,FWDF,Eint Frankfurt,de Bundesliga,26,1991,2,0,29,1,0,0,0,0,0
313,Emmanuel Boateng\Emmanuel-Boateng,gh GHA,FW,Levante,es La Liga,21,1996,25,10,1281,6,0,0,0,5,0
314,Jérôme Boateng\Jerome-Boateng,de GER,DF,Bayern Munich,de Bundesliga,28,1988,19,19,1640,1,2,0,0,4,0
315,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,MFFW,Eint Frankfurt,de Bundesliga,30,1987,31,27,2357,6,1,0,0,4,0
316,Raúl Bobadilla\Raul-Bobadilla,py PAR,FWMF,M'gladbach,de Bundesliga,30,1987,13,5,449,0,0,0,0,2,0
317,Yann Bodiger\Yann-Bodiger,fr FRA,MFFW,Toulouse,fr Ligue 1,22,1995,7,2,227,0,0,0,0,0,0
318,Mathieu Bodmer\Mathieu-Bodmer,fr FRA,DFMF,Amiens,fr Ligue 1,34,1982,13,3,397,1,0,0,0,2,0
319,Jeremie Boga\Jeremie-Boga,ci CIV,MF,Chelsea,eng Premier League,20,1997,1,1,17,0,0,0,0,0,0
320,Quentin Boisgard\Quentin-Boisgard,fr FRA,MFFW,Toulouse,fr Ligue 1,20,1997,6,1,179,0,0,0,0,1,0
321,Yannick Bolasie\Yannick-Bolasie,cd COD,FWMF,Everton,eng Premier League,28,1989,16,11,851,1,0,0,0,0,0
322,Deian Boldor\Deian-Boldor,ro ROU,DF,Hellas Verona,it Serie A,22,1995,1,1,90,0,0,0,0,1,0
323,Giacomo Bonaventura\Giacomo-Bonaventura,it ITA,MF,Milan,it Serie A,27,1989,33,30,2541,8,2,0,0,3,0
324,Federico Bonazzoli\Federico-Bonazzoli,it ITA,FW,SPAL,it Serie A,20,1997,11,2,176,0,0,0,0,0,0
325,Federico Bonazzoli\Federico-Bonazzoli,it ITA,FW,Sampdoria,it Serie A,20,1997,1,0,28,0,0,0,0,0,0
326,Daniele Bonera\Daniele-Bonera,it ITA,DF,Villarreal,es La Liga,36,1981,15,14,1192,0,1,0,0,4,1
327,Gaëtan Bong\Gaetan-Bong,cm CMR,DF,Brighton,eng Premier League,29,1988,25,25,2236,0,0,0,0,2,0
328,Kevin Bonifazi\Kevin-Bonifazi,it ITA,DFFW,Torino,it Serie A,21,1996,6,4,408,0,0,0,0,0,0
329,Landry Bonnefoi\Landry-Bonnefoi,fr FRA,GK,Strasbourg,fr Ligue 1,33,1983,4,3,272,0,0,0,0,0,0
330,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,Milan,it Serie A,30,1987,35,35,3085,2,1,0,0,5,1
331,Wilfried Bony\Wilfried-Bony,ci CIV,FW,Swansea City,eng Premier League,28,1988,15,8,707,2,0,0,0,2,0
332,Celso Borges\Celso-Borges,cr CRC,MF,La Coruña,es La Liga,29,1988,32,26,2295,3,3,0,0,4,2
333,Fabio Borini\Fabio-Borini,it ITA,FWDF,Milan,it Serie A,26,1991,29,19,1610,2,3,0,0,5,0
334,Marco Borriello\Marco-Borriello,it ITA,FW,SPAL,it Serie A,35,1982,15,9,773,1,0,0,0,6,0
335,Gabriel Boschilia\Gabriel-Boschilia,br BRA,FWMF,Monaco,fr Ligue 1,21,1996,5,1,85,0,0,0,0,0,0
336,Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MFFW,Betis,es La Liga,27,1990,27,15,1364,2,3,0,0,2,0
337,Jean-Christophe Bouet\Jean-Christophe-Bouet,fr FRA,GK,Amiens,fr Ligue 1,34,1983,1,1,90,0,0,0,0,0,0
338,Sofiane Boufal\Sofiane-Boufal,ma MAR,FWMF,Southampton,eng Premier League,23,1993,26,11,1219,2,2,0,0,1,0
339,Arnold Bouka Moutou\Arnold-Bouka-Moutou,cg CGO,DF,Dijon,fr Ligue 1,28,1988,6,3,336,0,0,0,0,1,0
340,Farid Boulaya\Farid-Boulaya,dz ALG,FWMF,Metz,fr Ligue 1,24,1993,7,0,179,0,1,0,0,0,0
341,Yassine Bounou\Yassine-Bounou,ma MAR,GK,Girona,es La Liga,26,1991,30,30,2655,0,0,0,0,2,0
342,Emmanuel Bourgaud\Emmanuel-Bourgaud,fr FRA,MFFW,Amiens,fr Ligue 1,29,1987,17,4,543,0,1,0,0,0,0
343,Benjamin Bourigeaud\Benjamin-Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,23,1994,37,35,3102,10,7,3,3,3,0
344,Eneko Bóveda\Eneko-Boveda,es ESP,DF,Athletic Club,es La Liga,28,1988,6,6,521,0,0,0,0,1,0
345,Eneko Bóveda\Eneko-Boveda,es ESP,DF,La Coruña,es La Liga,28,1988,8,7,667,0,0,0,0,2,0
346,Lucas Boyé\Lucas-Boye,ar ARG,FWMF,Torino,it Serie A,21,1996,11,0,155,0,0,0,0,0,0
347,Lucas Boyé\Lucas-Boye,ar ARG,FWMF,Celta Vigo,es La Liga,21,1996,13,2,287,0,0,0,0,2,0
348,Robbie Brady\Robbie-Brady,ie IRL,MFFW,Burnley,eng Premier League,25,1992,15,15,1277,1,2,0,0,3,0
349,Martin Braithwaite\Martin-Braithwaite,dk DEN,FW,Bordeaux,fr Ligue 1,26,1991,14,11,916,4,1,0,0,3,0
350,Brandon\Brandon,es ESP,MFFW,Rennes,fr Ligue 1,22,1995,11,3,358,1,0,0,0,0,0
351,Julian Brandt\Julian-Brandt,de GER,FWMF,Leverkusen,de Bundesliga,21,1996,34,26,2326,9,3,0,0,0,0
352,Darko Brašanac\Darko-Brasanac,rs SRB,MFFW,Leganés,es La Liga,25,1992,23,13,1204,2,0,0,0,3,0
353,Claudio Bravo\Claudio-Bravo,cl CHI,GK,Manchester City,eng Premier League,34,1983,3,2,226,0,0,0,0,0,0
354,Josip Brekalo\Josip-Brekalo,hr CRO,MFFW,Stuttgart,de Bundesliga,19,1998,14,7,726,1,1,0,0,1,0
355,Josip Brekalo\Josip-Brekalo,hr CRO,FWMF,Wolfsburg,de Bundesliga,19,1998,13,10,869,3,2,0,0,2,0
356,Jimmy Briand\Jimmy-Briand,fr FRA,FW,Guingamp,fr Ligue 1,31,1985,37,36,3209,11,1,3,4,4,0
357,Enrico Brignola\Enrico-Brignola,it ITA,FWMF,Benevento,it Serie A,18,1999,18,16,1347,3,2,0,0,5,0
358,Alberto Brignoli\Alberto-Brignoli,it ITA,GK,Benevento,it Serie A,25,1991,13,11,1126,1,0,0,0,2,0
359,Miguel Britos\Miguel-Britos,uy URU,DF,Watford,eng Premier League,32,1985,12,10,797,1,0,0,0,3,1
360,Leon Britton\Leon-Britton,eng ENG,MF,Swansea City,eng Premier League,34,1982,5,4,302,0,0,0,0,1,0
361,Petar Brlek\Petar-Brlek,hr CRO,MF,Genoa,it Serie A,23,1994,5,3,232,0,0,0,0,1,0
362,John Brooks\John-Brooks,us USA,DF,Wolfsburg,de Bundesliga,24,1993,9,9,727,0,0,0,0,1,0
363,Daniel Brosinski\Daniel-Brosinski,de GER,DFMF,Mainz 05,de Bundesliga,29,1988,29,28,2500,1,5,1,1,0,0
364,Izzy Brown\Izzy-Brown,eng ENG,MFFW,Brighton,eng Premier League,20,1997,13,4,311,0,0,0,0,0,0
365,Marcelo Brozović\Marcelo-Brozovic,hr CRO,MF,Inter,it Serie A,24,1992,31,21,1926,4,8,0,0,9,0
366,Bruma\Bruma,pt POR,MFFW,RB Leipzig,de Bundesliga,22,1994,28,16,1611,4,2,0,0,0,0
367,Jeffrey Bruma\Jeffrey-Bruma,nl NED,DF,Wolfsburg,de Bundesliga,25,1991,11,11,990,0,0,0,0,1,0
368,Bruno\Bruno,es ESP,DF,Brighton,eng Premier League,36,1980,25,23,2016,0,0,0,0,3,0
369,Chris Brunt\Chris-Brunt,nir NIR,MFDF,West Brom,eng Premier League,32,1984,26,22,1920,0,7,0,0,5,0
370,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,MFDF,Stuttgart,de Bundesliga,18,1998,4,1,107,0,0,0,0,0,0
371,Jacob Bruun Larsen\Jacob-Bruun-Larsen,dk DEN,DF,Dortmund,de Bundesliga,18,1998,1,0,7,0,0,0,0,0,0
372,Marcel Büchel\Marcel-Buchel,li LIE,MF,Hellas Verona,it Serie A,26,1991,23,20,1696,0,0,0,0,9,0
373,Ante Budimir\Ante-Budimir,hr CRO,FW,Crotone,it Serie A,26,1991,22,17,1588,6,0,0,0,8,0
374,Alberto Bueno\Alberto-Bueno,es ESP,FWMF,Málaga,es La Liga,29,1988,11,1,233,0,0,0,0,0,0
375,Gianluigi Buffon\Gianluigi-Buffon,it ITA,GK,Juventus,it Serie A,39,1978,21,21,1862,0,0,0,0,1,0
376,Onur Bulut\Onur-Bulut,tr TUR,MF,Freiburg,de Bundesliga,23,1994,1,0,39,0,0,0,0,0,0
377,Alessandro Buongiorno\Alessandro-Buongiorno,it ITA,DF,Torino,it Serie A,18,1999,1,0,9,0,0,0,0,0,0
378,Nicolás Burdisso\Nicolas-Burdisso,ar ARG,DF,Torino,it Serie A,36,1981,24,23,2069,0,0,0,0,6,0
379,Guido Burgstaller\Guido-Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,28,1989,32,24,2324,11,4,0,0,8,0
380,Burgui\Burgui,es ESP,FWMF,Alavés,es La Liga,23,1993,23,12,1037,1,1,0,0,1,0
381,Oliver Burke\Oliver-Burke,sco SCO,FWMF,West Brom,eng Premier League,20,1997,15,2,367,0,2,0,0,0,0
382,Roman Bürki\Roman-Burki,ch SUI,GK,Dortmund,de Bundesliga,26,1990,33,33,2969,0,0,0,0,4,0
383,Patrick Burner\Patrick-Burner,fr FRA,DF,Nice,fr Ligue 1,21,1996,13,10,897,0,0,0,0,2,0
384,Dženis Burnić\Dzenis-Burnic,de GER,MFDF,Stuttgart,de Bundesliga,19,1998,6,3,305,0,0,0,0,3,1
385,Sergio Busquets\Sergio-Busquets,es ESP,MF,Barcelona,es La Liga,29,1988,31,30,2588,1,2,0,0,8,0
386,Unai Bustinza\Unai-Bustinza,es ESP,DF,Leganés,es La Liga,25,1992,20,18,1638,2,0,0,0,5,0
387,Ludovic Butelle\Ludovic-Butelle,fr FRA,GK,Angers,fr Ligue 1,34,1983,19,19,1652,0,0,0,0,0,0
388,Jack Butland\Jack-Butland,eng ENG,GK,Stoke City,eng Premier League,24,1993,35,35,3150,0,0,0,0,0,0
389,Sam Byram\Sam-Byram,eng ENG,DF,West Ham,eng Premier League,23,1993,5,2,248,0,0,0,0,1,0
390,Jakub Błaszczykowski\Jakub-Blaszczykowski,pl POL,FWMF,Wolfsburg,de Bundesliga,31,1985,9,6,520,1,0,0,0,0,0
391,Erick Cabaco\Erick-Cabaco,uy URU,DF,Levante,es La Liga,22,1995,14,12,1039,0,0,0,0,4,0
392,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,eng Premier League,35,1981,3,3,270,0,0,0,0,0,0
393,Yohan Cabaye\Yohan-Cabaye,fr FRA,MF,Crystal Palace,eng Premier League,31,1986,31,28,2376,0,1,0,0,7,0
394,Rémy Cabella\Remy-Cabella,fr FRA,MF,Marseille,fr Ligue 1,27,1990,3,0,64,1,0,0,0,0,0
395,Rémy Cabella\Remy-Cabella,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,27,1990,26,25,2259,7,5,1,3,3,0
396,Gustavo Cabral\Gustavo-Cabral,ar ARG,DF,Celta Vigo,es La Liga,31,1985,25,20,1875,1,1,0,0,5,0
397,Leandro Cabrera\Leandro-Cabrera,uy URU,DF,Crotone,it Serie A,26,1991,5,4,365,0,0,0,0,0,0
398,Leandro Cabrera\Leandro-Cabrera,uy URU,DF,Getafe,es La Liga,26,1991,9,8,720,0,0,0,0,3,0
399,Fabrizio Cacciatore\Fabrizio-Cacciatore,it ITA,DF,Chievo,it Serie A,30,1986,33,32,2871,2,2,0,0,5,1
400,Martín Cáceres\Martin-Caceres,uy URU,DF,Lazio,it Serie A,30,1987,6,4,441,1,0,0,0,0,0
401,Martín Cáceres\Martin-Caceres,uy URU,DF,Hellas Verona,it Serie A,30,1987,14,14,1165,3,1,0,0,3,0
402,Cafú\Cafu,pt POR,MF,Metz,fr Ligue 1,24,1993,10,8,679,0,0,0,0,2,0
403,Jonathan Cafu\Jonathan-Cafu,br BRA,FWMF,Bordeaux,fr Ligue 1,26,1991,19,5,632,2,0,0,0,2,0
404,Gary Cahill\Gary-Cahill,eng ENG,DF,Chelsea,eng Premier League,31,1985,27,24,2086,0,0,0,0,1,1
405,Yannick Cahuzac\Yannick-Cahuzac,fr FRA,MF,Toulouse,fr Ligue 1,32,1985,20,18,1517,0,0,0,0,5,0
406,Felipe Caicedo\Felipe-Caicedo,ec ECU,FW,Lazio,it Serie A,28,1988,22,4,717,3,2,0,0,1,0
407,Caiuby\Caiuby,br BRA,FWMF,Augsburg,de Bundesliga,29,1988,33,32,2855,5,7,0,0,8,0
408,Cala\Cala,es ESP,DF,Getafe,es La Liga,27,1989,20,20,1800,2,2,0,0,9,0
409,Davide Calabria\Davide-Calabria,it ITA,DF,Milan,it Serie A,20,1996,21,18,1564,1,2,0,0,1,2
410,Mattia Caldara\Mattia-Caldara,it ITA,DF,Atalanta,it Serie A,23,1994,24,24,2160,3,1,0,1,5,0
411,Carlos Calderón\Carlos-Calderon,es ESP,FW,Getafe,es La Liga,22,1995,1,0,6,0,0,0,0,0,0
412,Luca Caldirola\Luca-Caldirola,it ITA,DF,Werder Bremen,de Bundesliga,26,1991,1,1,90,0,0,0,0,0,0
413,Hakan Çalhanoğlu\Hakan-Calhanoglu,tr TUR,FWMF,Milan,it Serie A,23,1994,31,25,2172,6,6,0,0,6,2
414,Fabrizio Caligara\Fabrizio-Caligara,it ITA,MF,Cagliari,it Serie A,17,2000,1,0,18,0,0,0,0,1,0
