Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
2141,Valentin Rongier\Valentin-Rongier,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,26.1,1,0,0,34,21,4,8,41,49,0,0,0,244,2,13,13.3
2142,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,26,1991,28.6,9,2,1,57,20,0,6,47,53,0,0,0,369,45,42,51.7
2143,Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,eng Premier League,31,1985,25.2,5,0,0,35,19,8,63,17,24,0,1,0,207,17,21,44.7
2144,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,es La Liga,28,1988,34.7,10,0,0,46,22,3,167,57,56,1,2,0,363,29,28,50.9
2145,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,27,1990,8.9,4,0,0,12,24,0,56,10,7,0,0,0,89,3,3,50
2146,Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,eng Premier League,33,1984,1.8,0,0,0,1,0,0,1,4,0,0,0,0,13,1,2,33.3
2147,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Genoa,it Serie A,30,1987,18.9,5,0,0,44,23,2,53,19,22,0,0,0,167,47,47,50
2148,Valentin Rosier\Valentin-Rosier,fr FRA,DF,Dijon,fr Ligue 1,20,1996,30.9,5,0,0,58,20,3,55,67,43,0,0,2,277,22,19,53.7
2149,Luca Rossettini\Luca-Rossettini,it ITA,DF,Genoa,it Serie A,32,1985,22.5,7,0,0,19,8,0,4,29,12,0,0,0,248,51,37,58
2150,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,26,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2151,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Genoa,it Serie A,30,1987,2.9,0,0,0,3,5,0,3,1,3,0,0,0,14,0,5,0
2152,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,20.9,2,0,0,8,29,5,93,17,21,0,0,0,158,8,4,66.7
2153,Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,4.8,1,0,0,9,0,0,15,3,5,0,0,0,41,3,7,30
2154,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,31.5,8,0,0,45,60,19,22,24,16,0,0,0,136,27,48,36
2155,Rubén\Ruben,es ESP,GK,La Coruña,es La Liga,33,1984,27.6,3,0,0,0,5,0,0,1,0,0,0,0,95,0,0,
2156,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,24,1993,26,4,0,0,26,15,2,10,25,29,0,0,0,307,39,27,59.1
2157,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,2,0,0,21,15,0,38,23,27,0,0,0,167,9,16,36
2158,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,1,1,0,2,1,0,0,1,0,0,0,0,130,0,0,
2159,Vincent Rüfli\Vincent-Rufli,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,0.3,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,
2160,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,23,1994,21.5,3,0,0,21,16,1,2,19,8,0,2,0,215,43,28,60.6
2161,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,26,1991,23.2,9,2,1,37,41,2,111,18,34,0,0,0,213,10,34,22.7
2162,Aitor Ruibal\Aitor-Ruibal,es ESP,FW,Betis,es La Liga,21,1996,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0
2163,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,es La Liga,21,1996,29.5,3,0,0,27,36,2,15,41,53,0,0,0,316,16,12,57.1
2164,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,10,2,1,26,6,0,2,59,14,0,0,0,329,41,19,68.3
2165,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,es La Liga,33,1984,14.2,5,0,0,16,4,0,26,14,9,0,0,0,126,5,5,50
2166,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26,3,0,0,0,4,0,1,0,0,0,0,0,128,0,0,
2167,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,26,1991,12.9,1,0,0,32,24,0,16,14,22,0,0,0,128,2,30,6.3
2168,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,3,0,0,11,14,0,0,35,11,0,0,1,148,52,27,65.8
2169,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,25,1992,38,0,0,0,0,1,0,0,3,0,0,0,0,169,1,0,100
2170,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.4,1,0,0,10,6,7,17,5,4,1,0,0,35,2,7,22.2
2171,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,3,0,0,40,32,2,138,53,58,0,0,0,352,18,15,54.5
2172,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,eng Premier League,20,1996,2.4,1,0,0,4,4,1,1,1,2,0,0,0,17,7,8,46.7
2173,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,4,0,0,14,34,5,68,31,20,1,0,0,190,14,17,45.2
2174,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,5,0,0,20,13,1,35,27,20,0,0,0,161,9,5,64.3
2175,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,20,1997,2.9,1,0,0,3,10,1,1,2,1,0,0,0,17,1,3,25
2176,Ihsan Sacko\Ihsan-Sacko,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,1,0,0,8,14,2,6,5,7,0,0,0,66,2,12,14.3
2177,Mujaid Sadick\Mujaid-Sadick,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,0,0,0,0,0,0,1,1,2,0,0,0,8,0,0,
2178,Armando Sadiku\Armando-Sadiku,al ALB,FW,Levante,es La Liga,26,1991,3,1,0,0,3,2,2,1,2,0,0,0,0,12,2,11,15.4
2179,Umar Sadiq\Umar-Sadiq,ng NGA,FW,Torino,it Serie A,20,1997,2.5,0,0,0,12,9,6,0,1,0,0,0,0,12,5,6,45.5
2180,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,1,0,0,4,11,0,25,22,2,0,0,0,111,25,9,73.5
2181,Adrián Sahibeddine\Adrian-Sahibeddine,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2182,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,2,0,0,21,20,0,21,19,30,0,0,0,200,26,11,70.3
2183,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,4,0,0,35,18,7,20,12,22,1,0,0,101,0,5,0
2184,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,0.2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0
2185,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25,1,0,0,8,39,5,69,11,9,2,0,0,119,5,4,55.6
2186,Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,0,0,0,0,0,0,2,4,5,0,0,0,15,1,1,50
2187,Gōtoku Sakai\Gotoku-Sakai,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,25.4,2,0,0,30,26,0,37,52,35,0,1,0,352,31,35,47
2188,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,27,1990,28,1,0,0,22,28,2,50,46,33,0,1,0,263,33,20,62.3
2189,Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,eng Premier League,27,1989,3.4,2,0,0,4,6,5,5,1,1,1,0,0,7,12,22,35.3
2190,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,27,1989,8.7,1,0,0,12,10,10,4,2,3,0,0,0,30,5,24,17.2
2191,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,17.8,1,0,0,3,9,0,0,34,11,0,0,0,238,18,23,43.9
2192,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,5.3,0,0,0,8,7,4,27,1,4,0,0,0,36,9,14,39.1
2193,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,26,1990,33.7,4,2,1,47,58,34,9,9,8,0,0,0,151,41,77,34.7
2194,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,25,1991,11,1,1,0,11,15,0,23,9,10,0,1,0,115,6,8,42.9
2195,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,eng Premier League,25,1992,32.3,1,0,0,16,30,18,88,7,8,1,0,0,216,7,19,26.9
2196,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,26,1991,19.2,5,0,0,22,19,2,11,57,27,0,0,1,211,56,22,71.8
2197,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,17.9,5,0,0,27,13,0,6,45,18,0,0,0,259,52,21,71.2
2198,Eddy Salcedo\Eddy-Salcedo,it ITA,MFFW,Genoa,it Serie A,15,2001,0.4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
2199,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,16.9,4,0,0,19,36,7,78,10,9,0,0,0,75,5,4,55.6
2200,Sejad Salihović\Sejad-Salihovic,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,1,0,0,8,4,0,35,6,5,0,0,0,40,5,9,35.7
2201,Yoann Salmier\Yoann-Salmier,GYF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,2,0,0,12,6,0,0,26,13,0,0,0,105,4,3,57.1
2202,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21,1,0,0,1,4,0,0,1,0,0,0,0,106,0,0,
2203,Brice Samba\Brice-Samba,fr FRA,GK,Caen,fr Ligue 1,23,1994,3.5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
2204,Junior Sambia\Junior-Sambia,fr FRA,MF,Montpellier,fr Ligue 1,20,1996,17.1,3,0,0,26,35,3,98,19,12,0,0,0,122,18,14,56.3
2205,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,15.9,2,0,0,12,21,5,45,5,14,0,0,0,114,1,12,7.7
2206,Sergi Samper\Sergi-Samper,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,0,0,0,2,2,0,2,0,4,0,0,0,12,1,0,100
2207,Jairo Samperio\Jairo-Samperio,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,0.4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
2208,Jairo Samperio\Jairo-Samperio,es ESP,FWDF,Las Palmas,es La Liga,24,1993,6.2,1,0,0,11,7,3,8,1,3,0,0,0,47,2,8,20
2209,Mario Sampirisi\Mario-Sampirisi,it ITA,DF,Crotone,it Serie A,24,1992,24.4,2,0,0,21,11,2,37,46,25,0,1,0,214,25,19,56.8
2210,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,5,0,0,37,9,0,14,43,29,0,0,2,299,41,35,53.9
2211,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,21,1996,9.5,0,0,0,10,16,8,2,4,2,0,0,0,23,7,23,23.3
2212,Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,1,0,0,9,20,0,32,8,6,0,0,0,65,2,8,20
2213,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,11.6,1,0,0,10,31,10,42,16,18,1,0,0,81,1,12,7.7
2214,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,4,0,0,21,44,16,52,6,10,0,0,0,100,3,13,18.8
2215,Carlos Sánchez\Carlos-Sanchez,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,2,0,0,8,1,0,0,10,4,0,0,0,66,5,9,35.7
2216,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Espanyol,es La Liga,31,1986,12.5,3,0,0,25,14,0,1,22,13,0,0,0,175,16,4,80
2217,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,1,1,0,25,18,0,5,46,18,0,0,1,375,44,42,51.2
2218,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,1,0,0,2,0,0,1,3,0,0,0,0,8,1,0,100
2219,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.2,13,0,0,68,51,0,67,78,42,0,0,0,343,30,14,68.2
2220,Jadon Sancho\Jadon-Sancho,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,0,0,0,1,9,1,14,8,5,0,0,0,57,3,14,17.6
2221,Sandro\Sandro,br BRA,MF,Benevento,it Serie A,28,1989,12.8,4,0,0,26,14,2,1,15,20,0,0,0,124,15,13,53.6
2222,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,26,1991,23.5,8,0,0,47,30,5,89,30,35,0,1,0,237,45,22,67.2
2223,Arona Sané\Arona-Sane,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,66.7
2224,Lamine Sané\Lamine-Sane,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,1,0,0,6,9,1,0,31,11,0,0,0,128,15,7,68.2
2225,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,4,0,0,24,28,7,93,16,16,0,0,0,142,5,8,38.5
2226,Salif Sané\Salif-Sane,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32,6,0,0,35,36,1,3,78,35,0,1,0,513,175,23,88.4
2227,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,6,0,0,35,24,0,16,20,44,0,1,0,218,16,8,66.7
2228,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,27,1989,20.9,5,0,0,30,35,5,6,23,14,0,1,0,140,10,13,43.5
2229,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,3,0,0,28,28,0,5,31,17,0,0,0,237,19,10,65.5
2230,Siriki Sanogo\Siriki-Sanogo,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,100
2231,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,6,0,0,50,41,13,5,7,5,1,0,0,67,30,30,50
2232,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,8,0,0,45,60,7,83,29,28,1,0,0,171,7,15,31.8
2233,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.2,1,0,0,3,13,9,17,0,4,1,0,0,22,1,4,20
2234,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,6,0,0,45,51,1,16,44,36,0,0,0,350,21,16,56.8
2235,Ivan Santini\Ivan-Santini,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,3,0,0,74,54,20,6,6,11,2,0,0,112,51,72,41.5
2236,Davide Santon\Davide-Santon,it ITA,DF,Inter,it Serie A,26,1991,9.3,2,0,0,10,9,0,16,23,14,0,1,0,108,21,11,65.6
2237,Christian Santos\Christian-Santos,ve VEN,FW,Alavés,es La Liga,29,1988,4.9,3,2,1,16,0,2,1,2,1,0,0,0,21,25,30,45.5
2238,Douglas Santos\Douglas-Santos,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,6,0,0,40,20,1,82,71,51,0,0,0,348,40,40,50
2239,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,22,1994,28.5,7,1,0,37,40,1,20,69,41,0,0,2,271,45,21,68.2
2240,Antonio Santurro\Antonio-Santurro,it ITA,GK,Bologna,it Serie A,25,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
2241,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10,3,0,0,16,21,1,23,3,9,0,0,0,68,7,8,46.7
2242,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,8,2,1,42,42,21,112,30,10,0,0,0,188,4,14,22.2
2243,Yusuf Sari\Yusuf-Sari,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2244,Bouna Sarr\Bouna-Sarr,gn GUI,DF,Marseille,fr Ligue 1,25,1992,19.9,5,0,0,31,25,4,84,34,40,1,0,0,235,22,12,64.7
2245,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,19,1998,20.6,2,0,0,18,63,20,35,10,15,2,0,0,104,8,12,40
2246,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,18,1999,14.7,1,0,0,11,15,0,11,31,11,0,1,0,124,18,9,66.7
2247,Imanol Sarriegi\Imanol-Sarriegi,es ESP,MFFW,Eibar,es La Liga,22,1995,0.5,1,0,,1,,,,,3,0,0,,2,0,0,
2248,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,29,1987,14.6,2,0,0,16,25,13,17,5,13,2,0,0,90,6,22,21.4
2249,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,26,1991,25.5,6,0,0,21,8,0,3,50,10,0,0,0,263,35,8,81.4
2250,Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Sassuolo,it Serie A,18,1999,0.3,0,0,0,1,1,0,1,0,0,0,0,0,2,2,1,66.7
2251,Fabian Schär\Fabian-Schar,ch SUI,DF,La Coruña,es La Liga,25,1991,24.7,10,0,0,34,23,3,1,50,27,0,0,0,265,27,24,52.9
2252,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,28,1989,14.6,3,0,0,8,11,0,34,22,11,0,0,0,139,15,17,46.9
2253,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,it Serie A,30,1987,22.1,12,0,0,27,57,1,44,25,29,0,0,0,217,13,13,50
2254,Eros Schiavon\Eros-Schiavon,it ITA,MFDF,SPAL,it Serie A,34,1983,4.3,4,0,0,8,3,0,8,2,8,0,0,0,28,2,9,18.2
2255,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,21,1996,11,0,0,0,18,23,3,8,2,7,0,0,0,49,23,26,46.9
2256,Julian Schieber\Julian-Schieber,de GER,MFFW,Hertha BSC,de Bundesliga,28,1989,0.6,0,0,0,2,1,0,0,0,1,0,0,0,5,5,0,100
2257,Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,eng Premier League,27,1990,36.3,7,2,1,30,22,1,4,77,54,0,0,0,473,108,76,58.7
2258,Sven Schipplock\Sven-Schipplock,de GER,FWMF,Hamburger SV,de Bundesliga,28,1988,3.8,0,0,0,10,11,0,0,1,3,0,0,0,18,18,18,50
2259,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,eng Premier League,24,1992,19.4,3,0,0,18,9,0,31,27,22,0,0,0,220,24,24,50
2260,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,30,1986,32.9,3,0,0,0,5,0,0,0,0,0,0,1,188,0,0,
2261,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,29,1988,16.6,3,0,0,16,25,0,37,33,25,0,0,0,180,43,32,57.3
2262,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFFW,Augsburg,de Bundesliga,27,1990,16.4,1,0,0,11,16,1,87,16,14,0,0,0,136,21,14,60
2263,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,28,1988,1.8,1,0,0,4,2,0,1,4,2,0,0,0,22,0,5,0
2264,Benno Schmitz\Benno-Schmitz,de GER,DF,RB Leipzig,de Bundesliga,22,1994,0.9,0,0,0,0,1,0,1,0,1,0,0,0,10,1,0,100
2265,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,eng Premier League,27,1989,23.7,5,2,1,39,17,0,8,65,37,0,1,0,317,23,22,51.1
2266,Alessandro Schöpf\Alessandro-Schopf,at AUT,DFMF,Schalke 04,de Bundesliga,23,1994,9,3,0,0,26,15,1,20,17,19,0,0,0,84,6,9,40
2267,Nico Schulz\Nico-Schulz,de GER,DFMF,Hoffenheim,de Bundesliga,24,1993,19.8,3,0,0,22,21,4,81,24,23,1,0,0,167,9,24,27.3
2268,André Schürrle\Andre-Schurrle,de GER,FW,Dortmund,de Bundesliga,26,1990,13.7,0,0,0,13,15,11,56,10,11,0,0,0,69,20,23,46.5
2269,Julian Schuster\Julian-Schuster,de GER,DFMF,Freiburg,de Bundesliga,32,1985,14.5,1,0,0,7,10,0,62,29,9,0,2,2,148,15,10,60
2270,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,30,1987,25.8,10,0,0,60,57,0,119,53,45,0,0,0,372,38,19,66.7
2271,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,25,1992,32.3,0,0,0,0,1,0,0,1,0,0,0,1,173,0,0,
2272,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,21,1996,6,0,0,0,0,0,0,0,1,0,0,0,0,24,0,0,
2273,Ernest Seka\Ernest-Seka,gn GUI,DF,Strasbourg,fr Ligue 1,30,1987,24.2,4,1,0,33,12,2,30,53,36,0,0,0,278,21,11,65.6
2274,Vahid Selimović\Vahid-Selimovic,lu LUX,DF,Metz,fr Ligue 1,20,1997,11.7,4,2,1,21,9,0,0,21,8,0,0,1,114,4,8,33.3
2275,Davie Selke\Davie-Selke,de GER,FW,Hertha BSC,de Bundesliga,22,1995,21,4,0,0,60,38,11,13,2,7,4,0,0,91,105,121,46.5
2276,Ole Selnæs\Ole-Selnaes,no NOR,MF,Saint-Étienne,fr Ligue 1,23,1994,22.9,9,0,0,35,15,0,26,33,40,1,0,0,275,9,7,56.3
2277,Nélson Semedo\Nelson-Semedo,pt POR,DF,Barcelona,es La Liga,23,1993,16.7,1,0,0,12,20,3,15,22,20,1,0,0,145,9,5,64.3
2278,Rúben Semedo\Ruben-Semedo,pt POR,DFMF,Villarreal,es La Liga,23,1994,2.5,0,0,0,1,1,0,0,5,3,0,0,0,16,3,2,60
2279,Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,it Serie A,21,1995,11.6,2,0,0,17,30,0,44,20,21,1,0,0,137,3,8,27.3
2280,Luigi Sepe\Luigi-Sepe,it ITA,GK,Napoli,it Serie A,26,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2281,Suat Serdar\Suat-Serdar,de GER,MF,Mainz 05,de Bundesliga,20,1997,18.9,3,0,0,36,29,0,6,24,35,0,0,0,212,23,19,54.8
2282,Jean Seri\Jean-Seri,ci CIV,MF,Nice,fr Ligue 1,26,1991,29.1,5,0,0,26,61,0,88,23,15,2,0,0,221,10,7,58.8
2283,Julien Serrano\Julien-Serrano,fr FRA,DF,Monaco,fr Ligue 1,19,1998,3.1,1,0,0,2,4,0,20,4,1,0,0,0,26,2,4,33.3
2284,Grégory Sertic\Gregory-Sertic,fr FRA,DFMF,Marseille,fr Ligue 1,27,1989,3.9,1,0,0,7,3,0,0,6,2,0,1,0,39,0,1,0
2285,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MF,Montpellier,fr Ligue 1,33,1984,10.9,1,0,0,10,20,0,30,0,1,0,0,0,91,3,3,50
2286,Lee Seung-woo\Lee-Seung-woo,kr KOR,MFFW,Hellas Verona,it Serie A,19,1998,4,4,0,0,9,10,0,4,2,3,0,0,0,33,0,8,0
2287,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,it Serie A,24,1992,23.9,1,0,0,14,26,15,34,27,15,0,0,0,155,9,19,32.1
2288,Meritan Shabani\Meritan-Shabani,al ALB,FW,Bayern Munich,de Bundesliga,18,1999,0.6,0,0,0,0,1,1,0,0,1,0,0,0,4,0,2,0
2289,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,eng Premier League,25,1991,33.8,5,0,0,28,50,15,200,18,12,0,0,0,210,6,10,37.5
2290,Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,eng Premier League,22,1995,8.8,2,0,0,4,8,0,32,3,13,0,0,0,116,14,13,51.9
2291,Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,eng Premier League,29,1987,26.3,2,0,0,26,19,4,3,42,11,0,1,1,339,71,38,65.1
2292,Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,25,1992,25.2,3,3,1,23,8,0,80,34,24,0,0,0,312,8,8,50
2293,Gaku Shibasaki\Gaku-Shibasaki,jp JPN,MFFW,Getafe,es La Liga,25,1992,11,2,0,0,26,15,5,26,18,10,0,0,0,89,6,19,24
2294,Djibril Sidibé\Djibril-Sidibe,fr FRA,DF,Monaco,fr Ligue 1,25,1992,23.9,4,0,0,38,36,0,59,51,31,0,1,0,252,24,9,72.7
2295,Sidnei\Sidnei,br BRA,DF,La Coruña,es La Liga,27,1989,19.8,4,0,0,12,11,1,5,33,23,0,0,0,225,28,17,62.2
2296,Jaime Sierra Mateos\Jaime-Sierra-Mateos,es ESP,FWMF,Leganés,es La Liga,19,1998,0.3,0,0,,1,,,,,0,0,0,,3,0,0,
2297,Vincent Sierro\Vincent-Sierro,ch SUI,MFFW,Freiburg,de Bundesliga,21,1995,2.4,0,0,0,7,1,0,4,4,5,0,0,0,23,3,2,60
2298,Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,eng Premier League,27,1989,25.1,2,0,0,19,16,1,150,36,16,0,0,0,192,10,26,27.8
2299,Kolbeinn Sigþórsson\Kolbeinn-Sigthorsson,is ISL,FW,Nantes,fr Ligue 1,27,1990,0.3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,50
