Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
2296,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,2067,79,466,1291,422,31,2024,38,48,79.2,40,0,1375,6659,2802,1385,1280,92.4,20,33
2297,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,eng Premier League,17,2000,2.4,162,6,48,94,31,2,158,2,3,66.7,3,0,116,429,203,114,110,96.5,2,3
2298,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,1218,1123,1216,2,0,0,796,0,0,,0,0,525,2369,1390,387,383,99,0,0
2299,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,23,1995,35,2720,300,1286,1489,87,31,2661,11,15,73.3,11,0,1965,10594,5441,1966,1948,99.1,17,8
2300,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,236,2,20,111,123,32,222,5,10,50,6,2,163,936,574,299,151,50.5,25,11
2301,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,6.7,273,12,38,119,132,50,264,10,14,71.4,11,0,151,686,341,327,190,58.1,19,11
2302,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,55,2,10,35,15,4,55,1,2,50,1,0,34,153,72,45,29,64.4,4,1
2303,Naïm Sliti\Naim-Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,1336,8,135,621,747,68,1161,88,124,71,94,1,1036,8358,5139,1142,861,75.4,65,93
2304,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1185,161,642,558,42,27,1156,1,2,50,1,0,645,3207,1514,685,668,97.5,2,4
2305,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23,1351,82,453,647,375,32,1152,18,37,48.6,19,0,818,6222,3625,839,753,89.7,18,16
2306,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,718,45,235,348,168,8,600,4,7,57.1,4,0,402,1786,836,425,386,90.8,2,2
2307,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,16,0,3,8,6,1,16,1,1,100,1,0,15,72,29,18,13,72.2,0,0
2308,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,30,1987,24.7,1447,28,177,650,710,75,1290,34,59,57.6,37,1,1023,5945,2845,1212,973,80.3,46,49
2309,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,974,74,293,404,313,14,841,9,14,64.3,9,0,583,2809,1273,588,529,90,12,9
2310,Cédric Soares\Cedric-Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,233,6,48,116,82,4,186,1,1,100,1,0,140,706,281,154,144,93.5,2,2
2311,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,eng Premier League,21,1997,0.9,59,1,4,19,39,4,56,3,5,60,3,0,47,299,186,63,42,66.7,3,7
2312,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,435,34,177,236,46,10,430,6,7,85.7,6,0,272,1460,711,240,228,95,3,8
2313,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,76,3,13,37,31,7,74,2,4,50,2,0,50,295,175,96,49,51,3,5
2314,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,381,11,43,199,169,43,377,21,30,70,22,1,262,1807,1052,450,266,59.1,20,21
2315,Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,171,4,36,84,63,8,161,4,10,40,4,1,118,825,327,136,109,80.1,7,2
2316,Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1,93,2,26,45,28,1,72,3,8,37.5,3,0,60,358,226,49,45,91.8,1,0
2317,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,175,12,24,83,81,24,174,9,14,64.3,9,0,127,849,390,211,119,56.4,12,16
2318,Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,31,2,6,22,5,0,30,0,0,,0,0,24,115,88,19,19,100,0,0
2319,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,1321,54,262,656,519,80,1297,31,65,47.7,35,6,960,5771,3224,1147,915,79.8,41,35
2320,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,50,1,15,37,4,0,50,0,0,,0,0,37,337,231,38,35,92.1,0,0
2321,Yann Sommer\Yann-Sommer,ch SUI,GK,M'gladbach,de Bundesliga,29,1988,34,1667,1273,1661,16,0,0,1339,1,1,100,1,0,1068,5485,2706,944,939,99.5,0,0
2322,Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,55,0,5,25,34,5,55,5,9,55.6,5,0,44,425,282,48,33,68.8,8,6
2323,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1278,149,730,585,26,14,1248,2,2,100,2,0,737,3632,1862,694,679,97.8,3,1
2324,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,1053,60,444,564,120,1,951,11,19,57.9,11,0,649,3785,1945,632,597,94.5,7,13
2325,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,1184,968,1176,9,2,0,735,1,1,100,1,0,490,3808,2615,297,295,99.3,0,0
2326,Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,155,136,155,0,0,0,111,0,0,,0,0,74,282,163,63,63,100,0,0
2327,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,it Serie A,27,1991,5.2,293,2,28,138,152,18,282,10,11,90.9,10,0,210,1508,750,263,201,76.4,6,9
2328,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,782,16,98,410,356,48,774,20,26,76.9,20,1,589,4340,2235,788,587,74.5,14,24
2329,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,987,871,978,9,0,0,569,0,0,,0,0,362,2051,1101,297,295,99.3,0,0
2330,Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,500,30,174,214,150,8,423,5,12,41.7,7,0,269,1586,1009,302,266,88.1,9,11
2331,Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,de Bundesliga,18,2000,0.3,7,0,0,4,3,0,7,0,0,,0,0,4,12,1,10,4,40,0,1
2332,Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,13,0,0,3,10,1,13,0,1,0,0,0,13,81,31,11,10,90.9,1,1
2333,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0,4,0,0,3,1,0,4,0,0,,0,0,4,21,3,3,3,100,0,0
2334,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,1089,125,634,510,25,12,1058,4,7,57.1,4,0,704,4196,2264,714,702,98.3,3,4
2335,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,421,10,76,316,68,8,414,7,7,100,7,0,326,2196,1111,319,307,96.2,6,9
2336,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,264,33,167,113,11,3,256,4,5,80,4,0,170,1094,665,168,163,97,1,0
2337,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,41,40,41,0,0,0,25,0,0,,0,0,12,66,38,8,8,100,0,0
2338,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,449,15,97,191,214,32,405,10,26,38.5,11,1,327,3530,2417,361,320,88.6,9,10
2339,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6,252,52,146,105,9,7,246,0,0,,0,0,145,689,347,146,143,97.9,1,1
2340,Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,1320,1153,1313,10,0,0,846,0,0,,0,0,589,2827,1567,415,413,99.5,0,0
2341,Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,it Serie A,25,1992,7.2,292,10,56,112,145,18,284,5,10,50,5,0,207,1560,812,282,205,72.7,7,7
2342,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,452,10,76,220,202,27,442,23,33,69.7,23,1,377,2634,1535,410,329,80.2,19,16
2343,Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1854,86,389,1006,549,7,1559,8,15,53.3,8,1,1205,5541,2844,1255,1178,93.9,19,17
2344,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,671,52,247,362,105,2,565,6,8,75,7,0,424,2102,1089,408,379,92.9,2,6
2345,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,1201,99,498,713,65,0,1162,10,13,76.9,10,0,773,3962,2463,708,695,98.2,6,8
2346,Jozo Stanić\Jozo-Stanic,hr CRO,DF,Augsburg,de Bundesliga,19,1999,0,3,0,2,1,0,0,3,0,0,,0,0,3,6,1,3,3,100,0,0
2347,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,670,19,124,289,319,53,604,17,28,60.7,18,2,503,2887,1515,578,470,81.3,19,17
2348,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1306,156,657,677,46,15,1280,1,3,33.3,2,0,763,4016,2159,796,791,99.4,2,3
2349,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,19,1999,0.2,2,0,0,1,1,0,2,0,0,,0,0,2,3,2,4,2,50,0,1
2350,Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,de Bundesliga,26,1991,16.7,762,16,116,379,318,49,723,20,33,60.6,21,0,550,3103,1693,688,517,75.1,28,24
2351,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,108,1,25,84,5,0,103,0,0,,0,0,71,362,205,71,67,94.4,3,0
2352,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,1049,78,374,560,187,9,898,13,19,68.4,14,0,653,3688,1899,616,583,94.6,6,7
2353,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1609,91,524,981,193,16,1586,11,15,73.3,11,0,1039,5129,1905,1054,1010,95.8,14,11
2354,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,1004,121,496,505,59,13,948,3,6,50,4,0,547,3521,2058,530,501,94.5,3,4
2355,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,23,1995,27.5,930,24,81,478,416,117,889,16,26,61.5,16,0,656,3234,1242,1337,688,51.5,82,76
2356,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1765,5,77,569,1237,294,1729,86,142,60.6,91,7,1583,9550,5948,1848,1453,78.6,60,105
2357,Lars Stindl\Lars-Stindl,de GER,FWMF,M'gladbach,de Bundesliga,29,1988,16.8,916,18,87,544,338,57,874,17,25,68,17,0,699,3053,1463,883,700,79.3,43,20
2358,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1699,43,376,1008,429,21,1572,26,42,61.9,26,1,1214,6833,3442,1238,1147,92.6,29,25
2359,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1870,183,754,1134,118,13,1842,5,5,100,5,0,1457,9261,5187,1524,1504,98.7,1,3
2360,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,1163,985,1143,25,0,0,858,1,1,100,1,0,606,2694,1581,500,499,99.8,0,0
2361,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'gladbach,de Bundesliga,28,1990,25.5,1679,80,602,1111,90,12,1640,4,5,80,4,0,1242,5988,3078,1287,1255,97.5,12,11
2362,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,49,3,10,27,15,2,48,0,1,0,0,0,30,112,59,32,27,84.4,0,0
2363,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,1372,36,275,937,226,24,1333,12,17,70.6,12,0,903,3799,2048,994,910,91.5,12,15
2364,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,it Serie A,27,1991,35.9,1918,112,624,995,426,28,1716,20,34,58.8,23,1,1258,7128,4085,1344,1237,92,21,20
2365,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,855,37,67,456,361,147,793,20,40,50,21,0,478,2063,734,1316,586,44.5,86,29
2366,Leo Štulac\Leo-Stulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,879,64,295,485,161,2,809,12,18,66.7,12,0,558,3296,1778,571,523,91.6,11,14
2367,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,105,5,11,62,38,5,102,5,7,71.4,5,0,77,385,147,81,60,74.1,2,5
2368,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,257,1,9,136,130,24,257,5,6,83.3,5,0,211,1045,474,332,211,63.6,13,16
2369,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,30,1988,36,2322,87,563,1147,722,12,1623,32,61,52.5,35,4,1025,5551,3285,984,884,89.8,13,29
2370,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,23,1,6,11,8,3,20,2,2,100,2,0,19,140,91,17,16,94.1,0,0
2371,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,48,1,9,29,15,0,46,3,6,50,3,0,43,376,225,47,38,80.9,2,5
2372,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,210,5,35,102,86,13,205,4,8,50,4,0,163,933,505,233,160,68.7,12,10
2373,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,1469,33,78,542,918,289,1388,62,121,51.2,69,7,1062,5423,3202,1725,1165,67.5,94,46
2374,Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,700,41,208,451,87,13,690,12,21,57.1,13,0,486,2375,1285,505,473,93.7,13,17
2375,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,379,16,94,193,114,6,296,4,7,57.1,4,0,192,903,475,227,191,84.1,7,9
2376,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,338,306,337,1,0,0,218,0,0,,0,0,149,755,434,119,119,100,0,0
2377,Neven Subotić\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,1383,131,821,595,39,17,1358,3,4,75,3,0,882,4122,2202,902,885,98.1,3,6
2378,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,555,10,46,259,304,65,549,16,32,50,18,1,430,2969,1714,692,442,63.9,35,28
2379,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2774,209,1218,1618,104,21,2737,4,5,80,4,0,2160,10547,5560,2184,2160,98.9,6,4
2380,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,748,26,171,446,179,7,670,4,9,44.4,5,1,467,2449,1134,470,433,92.1,12,8
2381,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16,954,57,293,544,161,9,930,4,6,66.7,4,0,640,2333,987,686,652,95,11,3
2382,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,0.1,8,0,0,1,7,3,8,0,0,,0,0,4,21,11,12,7,58.3,0,0
2383,Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,792,12,88,328,423,30,715,27,44,61.4,28,0,576,3167,1622,739,539,72.9,22,26
2384,Suso\Suso,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,2132,7,186,936,1201,128,1990,93,128,72.7,97,3,1857,11629,7107,2012,1714,85.2,52,62
2385,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,304,15,113,131,88,6,263,1,5,20,1,0,183,950,625,216,188,87,1,3
2386,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,506,17,112,236,185,24,482,10,24,41.7,11,1,329,1545,841,371,305,82.2,15,20
2387,Sanasi Sy\Sanasi-Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0,2,0,0,1,1,0,2,0,0,,0,0,1,3,0,3,1,33.3,0,1
2388,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,64,53,64,0,0,0,42,0,0,,0,0,31,162,95,21,21,100,0,0
2389,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,1418,107,430,676,405,46,1218,21,33,63.6,22,0,801,5014,2892,850,720,84.7,22,19
2390,Moussa Sylla\Moussa-Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,283,4,30,113,154,49,265,12,21,57.1,13,1,178,1176,544,330,178,53.9,29,14
2391,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3,141,0,11,86,56,4,140,6,8,75,7,0,126,551,202,152,115,75.7,8,6
2392,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,638,11,52,312,305,107,611,14,27,51.9,17,2,408,1593,680,794,469,59.1,59,28
2393,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,28,1990,28,787,700,784,4,0,0,552,0,0,,0,0,367,1782,893,316,315,99.7,0,0
2394,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,2.1,89,2,10,31,53,19,89,1,2,50,1,0,49,333,204,108,61,56.5,10,2
2395,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,94,12,58,35,2,0,92,0,0,,0,0,61,261,110,56,55,98.2,0,0
2396,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,2792,227,1169,1730,102,25,2743,14,14,100,14,0,2021,11575,5945,1992,1970,98.9,9,10
2397,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,2070,23,267,1040,987,117,1907,99,170,58.2,111,2,1644,12241,8266,1811,1499,82.8,94,78
2398,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,2235,116,635,1402,318,25,2175,53,83,63.9,55,2,1663,6982,4046,1770,1644,92.9,34,38
2399,Strahinja Tanasijević\Strahinja-Tanasijevic,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,15,0,6,8,2,1,15,0,0,,0,0,14,48,22,15,15,100,0,0
2400,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,eng Premier League,22,1995,13.2,834,45,200,319,342,31,654,2,7,28.6,2,0,430,1730,887,499,423,84.8,6,7
2401,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,15.9,704,78,357,314,65,6,635,3,4,75,4,0,335,1619,758,346,334,96.5,5,1
2402,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,1622,306,849,761,76,44,1606,7,11,63.6,9,0,706,4032,1991,753,703,93.4,11,6
2403,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,902,794,898,5,1,0,627,0,0,,0,0,412,1809,965,330,330,100,1,0
2404,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,1063,44,102,510,479,153,1015,13,27,48.1,17,2,506,2171,943,1543,755,48.9,67,38
2405,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2,213,5,33,138,70,0,202,2,3,66.7,2,0,162,1104,724,168,163,97,0,5
2406,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,1.4,58,0,13,28,19,2,48,1,3,33.3,1,0,34,158,81,45,33,73.3,2,2
2407,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36,2150,191,724,976,579,12,1708,41,73,56.2,43,2,1136,8358,4038,1067,1008,94.5,25,33
2408,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,680,22,73,431,208,65,665,27,40,67.5,30,0,404,1746,775,791,472,59.7,48,29
2409,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,363,18,94,240,50,9,357,6,8,75,7,0,236,1344,604,248,217,87.5,4,4
2410,Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,3.3,97,10,32,39,30,5,97,4,4,100,4,1,63,266,107,103,61,59.2,2,8
2411,Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,es La Liga,26,1991,17.5,1118,34,197,444,545,107,999,30,55,54.5,32,1,833,5332,3272,901,771,85.6,22,20
2412,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,it Serie A,27,1991,4.4,152,8,16,72,70,29,148,6,8,75,6,0,93,503,156,187,110,58.8,13,15
2413,Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,it Serie A,21,1997,10.8,612,31,182,293,178,14,526,2,9,22.2,4,0,366,1659,993,381,338,88.7,5,7
2414,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,1119,1012,1114,7,0,0,890,1,1,100,1,0,681,2736,1516,579,573,99,0,0
2415,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,75,64,75,0,0,0,56,0,0,,0,0,38,207,101,23,23,100,0,0
2416,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,261,249,261,0,0,0,188,0,0,,0,0,138,567,339,118,118,100,1,0
2417,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,27,1991,5.7,287,5,27,152,137,28,270,9,22,40.9,11,1,218,1332,749,232,203,87.5,10,13
2418,Martin Terrier\Martin-Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,684,18,84,346,311,57,667,11,16,68.8,13,0,508,2781,1665,654,506,77.4,16,18
2419,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,914,28,211,507,257,28,832,5,11,45.5,7,1,636,3926,2277,667,604,90.6,12,9
2420,Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,32,0,2,15,17,6,29,1,2,50,1,0,25,128,58,65,22,33.8,9,4
2421,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,29,1701,11,110,891,820,172,1586,66,111,59.5,73,4,1369,8884,5245,1731,1333,77,94,80
2422,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,12,1,2,6,4,1,12,0,0,,0,0,8,44,0,17,10,58.8,0,0
2423,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,it Serie A,35,1983,1.5,77,2,6,44,30,4,76,0,3,0,0,0,45,228,71,106,62,58.5,2,2
2424,Sada Thioub\Sada-Thioub,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,27.5,1349,16,210,569,707,129,1317,82,126,65.1,90,1,1125,9227,5996,1330,993,74.7,81,78
2425,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,1483,163,840,695,31,19,1428,2,2,100,2,0,904,3844,2032,941,925,98.3,3,2
2426,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,27.5,1506,16,222,719,665,90,1466,30,46,65.2,32,0,1160,5334,2603,1484,1121,75.5,57,51
2427,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,8.8,455,11,71,193,229,28,420,10,22,45.5,12,1,327,2004,1186,378,292,77.2,18,22
2428,Marcus Thuram\Marcus-Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,28.6,1299,19,153,590,686,172,1273,113,182,62.1,128,4,1033,9235,6038,1410,962,68.2,80,94
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,781,24,120,451,260,20,762,13,20,65,13,1,611,2745,1543,664,587,88.4,14,17
2430,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,1180,34,263,729,274,20,1093,24,32,75,24,2,823,4204,2527,835,762,91.3,26,23
2431,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,85,2,31,38,23,5,83,6,12,50,7,1,70,493,210,77,48,62.3,7,1
2432,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,595,13,65,280,295,55,586,33,59,55.9,38,0,463,2730,1240,696,402,57.8,52,32
2433,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,1.8,117,4,25,73,30,2,115,2,2,100,2,0,100,449,206,96,93,96.9,2,4
2434,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,61,6,36,27,3,1,61,1,1,100,1,0,40,308,255,41,39,95.1,0,0
2435,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,715,59,327,395,56,16,684,7,12,58.3,8,1,493,3295,1865,492,477,97,3,6
2436,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,749,49,229,390,164,4,624,3,9,33.3,5,0,396,1679,989,427,393,92,8,5
