Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
1365,Gianluca Lapadula\Gianluca-Lapadula,pe PER,FW,Lecce,it Serie A,29,1990,19.8,604,14,62,284,291,133,550,22,35,62.9,25,1,372,1610,794,893,425,47.6,60,39
1366,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,eng Premier League,25,1994,12.2,1192,115,489,776,35,4,1172,2,2,100,2,0,903,5921,4018,977,960,98.3,3,1
1367,Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,1571,283,859,784,40,10,1482,7,7,100,7,0,827,5669,3714,888,867,97.6,6,2
1368,Larra\Larra,es ESP,FWMF,Athletic Club,es La Liga,21,1997,2.8,112,0,9,44,65,4,105,3,7,42.9,4,0,72,329,140,145,85,58.6,7,6
1369,Gautier Larsonneur\Gautier-Larsonneur,fr FRA,GK,Brest,fr Ligue 1,22,1997,26.6,1117,1024,1113,5,0,0,827,3,3,100,3,0,569,2543,1306,488,487,99.8,1,0
1370,Kevin Lasagna\Kevin-Lasagna,it ITA,FW,Udinese,it Serie A,26,1992,28.5,836,22,81,359,453,162,801,14,40,35,16,0,497,3095,1873,1029,541,52.6,83,30
1371,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,1074,209,730,352,41,18,1059,8,12,66.7,8,0,542,2723,1043,565,549,97.2,5,3
1372,Paul Lasne\Paul-Lasne,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,13.6,784,17,139,463,219,34,778,7,8,87.5,7,0,564,2405,1039,681,599,88,16,25
1373,Toni Lato\Toni-Lato,es ESP,DFMF,Osasuna,es La Liga,21,1997,5.2,326,19,93,138,105,6,259,10,11,90.9,10,0,153,682,351,158,137,86.7,2,4
1374,Danny Latza\Danny-Latza,de GER,MF,Mainz 05,de Bundesliga,29,1989,15.3,800,42,208,473,168,18,776,19,32,59.4,21,1,514,2533,1350,533,480,90.1,16,19
1375,Vincent Laurini\Vincent-Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,637,45,219,338,126,1,539,9,11,81.8,9,0,370,1986,1134,388,375,96.6,2,13
1376,Wesley Lautoa\Wesley-Lautoa,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,20.8,1222,110,593,636,70,14,1187,13,17,76.5,13,2,758,4009,2398,771,747,96.9,6,9
1377,Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Torino,it Serie A,26,1993,6.6,396,25,111,186,136,14,345,3,12,25,5,0,222,1476,842,247,212,85.8,9,5
1378,Diego Laxalt\Diego-Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,134,4,33,85,35,3,118,1,2,50,1,0,86,530,344,99,90,90.9,1,0
1379,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,5.3,240,18,92,96,64,7,211,12,20,60,15,0,161,681,309,190,148,77.9,5,6
1380,Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Inter,it Serie A,23,1996,3.6,244,5,54,85,120,10,206,6,14,42.9,6,0,162,747,515,175,151,86.3,7,4
1381,Darko Lazović\Darko-Lazovic,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36,1972,90,379,891,815,117,1659,45,99,45.5,48,3,1168,6594,4587,1485,1250,84.2,38,20
1382,Manuel Lazzari\Manuel-Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,1295,47,314,473,644,88,1126,37,73,50.7,42,2,940,6524,4728,1018,878,86.2,31,27
1383,Mickaël Le Bihan\Mickael-Le-Bihan,fr FRA,FW,Nice,fr Ligue 1,29,1990,1.1,32,2,3,17,14,3,30,0,0,,0,0,20,81,15,43,26,60.5,3,1
1384,Robin Le Normand\Robin-Le-Normand,fr FRA,DF,Real Sociedad,es La Liga,22,1996,26.6,1944,242,994,1044,46,23,1886,0,0,,0,0,1288,8005,4350,1396,1369,98.1,5,2
1385,Damien Le Tallec\Damien-Le-Tallec,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,27.3,1260,87,428,724,179,39,1222,4,7,57.1,4,1,690,3352,1663,821,724,88.2,24,8
1386,James Lea Siliki\James-Lea-Siliki,fr FRA,MF,Rennes,fr Ligue 1,23,1996,12,574,26,134,349,127,20,560,9,16,56.3,11,0,385,1914,1140,415,373,89.9,15,22
1387,Rafael Leão\Rafael-Leao,pt POR,FW,Milan,it Serie A,20,1999,15.6,652,8,52,282,392,101,644,41,63,65.1,44,3,492,3290,2080,779,538,69.1,33,30
1388,Adrien Lebeau\Adrien-Lebeau,fr FRA,MF,Strasbourg,fr Ligue 1,20,1999,0.1,7,0,1,4,2,0,6,1,1,100,1,0,5,23,11,5,3,60,0,0
1389,Mathew Leckie\Mathew-Leckie,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,2.2,117,5,25,54,42,7,109,2,2,100,2,0,72,402,172,82,61,74.4,7,2
1390,Benjamin Lecomte\Benjamin-Lecomte,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,944,818,938,10,1,0,654,0,0,,0,0,390,2222,1188,333,331,99.4,1,0
1391,Pierre Lees-Melou\Pierre-Lees-Melou,fr FRA,MF,Nice,fr Ligue 1,26,1993,25,1565,81,423,788,480,55,1517,30,40,75,31,3,1131,6004,3120,1266,1098,86.7,38,45
1392,Jordan Lefort\Jordan-Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,565,48,304,263,30,2,524,5,6,83.3,5,0,361,1613,880,370,365,98.6,3,3
1393,Wu Lei\Wu-Lei,cn CHN,FWMF,Espanyol,es La Liga,27,1991,19.1,516,17,84,215,248,93,505,17,32,53.1,17,0,290,1603,966,615,326,53,32,13
1394,Toni Leistner\Toni-Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,766,106,467,334,21,7,746,5,5,100,5,0,431,2675,1391,462,450,97.4,5,1
1395,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,eng Premier League,26,1992,7.6,644,18,178,355,160,10,622,7,13,53.8,9,0,469,2508,1490,530,484,91.3,9,10
1396,Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,it Serie A,32,1987,20.1,1346,72,366,864,180,8,1314,7,12,58.3,9,1,857,4022,2016,872,841,96.4,7,14
1397,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,249,22,136,103,18,5,231,2,3,66.7,2,0,123,530,208,117,112,95.7,0,5
1398,Iñigo Lekue\Inigo-Lekue,es ESP,FWDF,Athletic Club,es La Liga,26,1993,6.9,388,19,81,167,169,9,343,11,37,29.7,14,4,252,1142,710,304,241,79.3,15,13
1399,Nicolas Lemaître\Nicolas-Lemaitre,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,30,30,30,0,0,0,21,0,0,,0,0,14,62,18,14,14,100,0,0
1400,Thomas Lemar\Thomas-Lemar,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,10.3,524,7,68,301,205,11,486,21,38,55.3,23,1,374,2175,1183,420,353,84,24,10
1401,Tim Lemperle\Tim-Lemperle,de GER,FWMF,Köln,de Bundesliga,17,2002,0.2,7,0,0,1,6,2,7,0,1,0,0,0,6,9,0,7,4,57.1,0,3
1402,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,2375,325,1096,1390,51,12,2322,5,9,55.6,5,0,1771,9739,5969,1858,1834,98.7,0,6
1403,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,eng Premier League,32,1987,5.5,189,12,39,79,82,6,187,6,8,75,6,0,125,651,370,156,115,73.7,7,5
1404,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,eng Premier League,27,1992,29.4,1074,973,1067,8,0,0,768,1,2,50,1,0,497,1979,1039,444,442,99.5,0,0
1405,Christopher Lenz\Christopher-Lenz,de GER,DF,Union Berlin,de Bundesliga,24,1994,25.2,1479,86,484,689,398,23,1161,25,39,64.1,26,1,690,3711,1945,750,644,85.9,27,21
1406,Donovan Léon\Donovan-Leon,gf GUF,GK,Brest,fr Ligue 1,26,1992,1.4,49,44,48,1,0,0,34,0,0,,0,0,19,88,34,15,15,100,0,0
1407,Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,es La Liga,32,1986,21.1,945,12,80,355,552,64,819,20,38,52.6,26,2,534,2413,1025,859,588,68.5,43,34
1408,Sergio León\Sergio-Leon,es ESP,FW,Levante,es La Liga,30,1989,7.5,190,2,15,85,96,31,179,2,10,20,3,0,118,421,189,268,132,49.3,20,8
1409,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,it Serie A,26,1993,15.4,748,29,155,421,195,23,739,4,11,36.4,4,0,446,1569,653,580,493,85,14,12
1410,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Sampdoria,it Serie A,21,1998,5.7,313,14,61,135,146,17,304,13,22,59.1,14,3,235,1314,643,279,225,80.6,17,8
1411,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,eng Premier League,24,1994,30,1700,126,509,980,282,18,1677,25,33,75.8,27,1,1012,4389,1828,1026,952,92.8,22,21
1412,Karlo Letica\Karlo-Letica,hr CRO,GK,SPAL,it Serie A,22,1997,10,341,316,340,1,0,0,212,1,1,100,1,0,125,571,348,113,112,99.1,0,0
1413,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,30.7,1203,15,39,458,785,257,1174,60,106,56.6,70,2,902,3777,1745,1606,1000,62.3,84,62
1414,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,1599,123,663,679,393,23,1352,37,62,59.7,39,2,961,6214,3458,1031,925,89.7,26,23
1415,Aaron Leya Iseka\Aaron-Leya-Iseka,be BEL,FW,Toulouse,fr Ligue 1,21,1997,8.6,300,5,17,167,138,39,277,7,13,53.8,9,0,179,700,363,399,219,54.9,23,29
1416,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,731,68,248,341,191,3,559,5,10,50,6,0,325,1968,1109,356,304,85.4,7,8
1417,Dimitri Liénard\Dimitri-Lienard,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,16.5,1214,29,228,724,352,9,1091,15,25,60,16,0,830,4297,2172,862,797,92.5,18,16
1418,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,1236,198,776,547,31,5,1202,3,3,100,3,0,820,6403,3425,862,850,98.6,2,2
1419,Matthijs de Ligt\Matthijs-de-Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,1796,240,804,1031,51,22,1760,1,1,100,1,0,1112,5944,2879,1257,1239,98.6,4,3
1420,Isaac Lihadji\Isaac-Lihadji,fr FRA,DFMF,Marseille,fr Ligue 1,17,2002,0.3,20,0,4,10,8,0,18,0,0,,0,0,14,96,71,23,17,73.9,1,2
1421,Lillo\Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,146,7,44,86,30,1,118,1,1,100,1,0,89,479,290,91,82,90.1,0,3
1422,Anderson Lima\Anderson-Lima,br BRA,MF,Lazio,it Serie A,19,1999,0.7,46,1,9,26,15,3,43,3,3,100,3,0,36,225,153,37,28,75.7,2,2
1423,Lucas Lima\Lucas-Lima,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3,201,5,48,87,82,2,164,2,3,66.7,2,1,120,753,464,142,124,87.3,3,4
1424,Anthony Limbombe\Anthony-Limbombe,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,1.7,78,4,13,40,34,5,75,1,4,25,1,0,51,421,285,75,54,72,3,3
1425,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,2308,345,1251,1129,69,11,2252,3,8,37.5,4,0,1466,8671,4811,1571,1556,99,7,4
1426,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,24,1995,22.4,1032,32,203,495,408,60,1009,29,50,58,32,1,757,4059,2533,773,641,82.9,36,34
1427,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,eng Premier League,26,1992,10.4,520,2,27,269,261,38,500,9,18,50,10,1,382,1985,946,556,408,73.4,23,12
1428,Pol Lirola\Pol-Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,1569,78,431,727,548,67,1370,50,75,66.7,53,2,1032,6516,4383,1123,976,86.9,34,25
1429,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,1842,261,1001,940,45,16,1808,6,8,75,6,0,1249,8187,4838,1291,1275,98.8,5,4
1430,Fernando Llorente\Fernando-Llorente,es ESP,FW,Napoli,it Serie A,34,1985,5.6,237,3,10,89,149,69,230,5,9,55.6,6,0,144,481,155,340,196,57.6,11,9
1431,Marcos Llorente\Marcos-Llorente,es ESP,MFFW,Atlético Madrid,es La Liga,24,1995,15.2,676,22,114,389,208,51,671,25,33,75.8,27,1,497,2614,1252,534,446,83.5,19,31
1432,Gautier Lloris\Gautier-Lloris,fr FRA,DF,Nice,fr Ligue 1,24,1995,3,198,35,134,75,1,0,196,0,0,,0,0,140,596,325,155,152,98.1,2,0
1433,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,32,1986,20.1,622,591,622,0,0,0,435,0,1,0,0,0,241,1067,610,222,220,99.1,1,0
1434,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Tottenham,eng Premier League,23,1996,16.6,1233,29,191,704,447,28,1156,38,68,55.9,41,1,893,6024,3293,951,862,90.6,22,25
1435,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,883,16,176,593,184,13,872,10,15,66.7,10,0,670,3879,1796,729,659,90.4,7,20
1436,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,695,11,133,486,121,4,683,7,9,77.8,8,0,498,2279,1036,607,579,95.4,4,3
1437,Jürgen Locadia\Jurgen-Locadia,nl NED,MFFW,Brighton,eng Premier League,25,1993,1,34,0,2,16,17,7,34,1,1,100,1,0,25,72,40,43,22,51.2,8,2
1438,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,194,1,16,101,88,28,183,2,4,50,2,0,125,583,258,257,154,59.9,14,11
1439,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,2527,113,496,1609,579,34,2432,49,72,68.1,50,1,1755,7980,4447,2034,1943,95.5,27,37
1440,Renan Lodi\Renan-Lodi,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,1569,64,456,696,500,38,1278,14,30,46.7,15,1,890,4194,2351,927,818,88.2,25,32
1441,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,2.3,145,6,18,79,57,12,144,2,2,100,2,0,101,606,314,147,116,78.9,2,3
1442,Enzo Loiodice\Enzo-Loiodice,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,138,2,27,88,33,2,133,0,1,0,0,0,101,401,221,110,101,91.8,1,2
1443,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,254,35,153,108,4,3,251,1,1,100,1,0,101,470,172,121,117,96.7,0,1
1444,Shane Long\Shane-Long,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,611,16,48,256,329,71,606,8,18,44.4,9,0,295,1047,463,885,456,51.5,62,27
1445,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,274,9,67,167,48,5,270,5,7,71.4,5,0,169,498,177,206,192,93.2,4,8
1446,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,850,39,224,487,170,9,806,9,14,64.3,10,1,479,2045,783,558,497,89.1,18,19
1447,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,RB Leipzig,de Bundesliga,21,1997,3.4,211,1,24,97,118,19,199,7,16,43.8,7,0,166,1053,635,178,147,82.6,13,7
1448,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,28,1990,26,867,780,857,12,0,0,638,0,0,,0,0,412,1712,921,386,385,99.7,0,0
1449,Rony Lopes\Rony-Lopes,pt POR,FW,Sevilla,es La Liga,23,1995,1.5,65,0,7,42,21,0,60,2,3,66.7,2,0,51,205,80,59,43,72.9,3,3
1450,Rony Lopes\Rony-Lopes,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,34,0,4,16,16,3,33,1,1,100,1,0,30,169,46,44,28,63.6,1,1
1451,Adrián López\Adrian-Lopez,es ESP,FWMF,Osasuna,es La Liga,31,1988,16,657,12,44,344,327,73,640,15,30,50,15,1,434,2889,1789,805,524,65.1,39,26
1452,David López\David-Lopez,es ESP,DFMF,Espanyol,es La Liga,29,1989,27.3,1623,138,627,951,140,21,1583,8,9,88.9,8,0,1012,5161,2793,1078,1014,94.1,9,18
1453,Diego López\Diego-Lopez,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,1232,1062,1225,9,0,0,797,3,4,75,4,0,505,3270,2187,393,392,99.7,0,0
1454,Javi López\Javi-Lopez,es ESP,DF,Alavés,es La Liga,17,2002,1,45,6,17,14,15,0,37,0,0,,0,0,19,94,47,19,17,89.5,0,1
1455,Javi López\Javi-Lopez,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,888,54,288,437,214,6,742,14,21,66.7,15,2,481,2449,1308,446,413,92.6,10,9
1456,Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,269,27,130,146,15,2,258,0,2,0,1,0,199,1056,626,219,214,97.7,1,0
1457,Maxime Lopez\Maxime-Lopez,fr FRA,MFFW,Marseille,fr Ligue 1,21,1997,12.3,982,9,157,602,295,25,953,15,29,51.7,18,2,781,4415,2545,946,822,86.9,13,13
1458,Pau López\Pau-Lopez,es ESP,GK,Roma,it Serie A,24,1994,32,1115,978,1111,5,0,0,831,0,0,,0,0,603,2452,1250,526,523,99.4,1,0
1459,Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,es La Liga,19,2000,0.6,55,3,8,30,23,0,54,3,3,100,3,0,45,170,37,47,40,85.1,0,4
1460,Unai López\Unai-Lopez,es ESP,MF,Athletic Club,es La Liga,23,1995,19.9,1374,25,222,892,341,14,1240,19,23,82.6,20,0,933,4633,1868,997,919,92.2,13,25
1461,Iker Losada\Iker-Losada,es ESP,MFFW,Celta Vigo,es La Liga,17,2001,0.1,12,0,1,5,6,1,12,0,0,,0,0,8,37,21,11,8,72.7,2,0
1462,Albert Lottin\Albert-Lottin,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,0.5,28,5,16,14,0,0,28,2,3,66.7,2,0,20,62,49,16,16,100,1,0
1463,Imran Louza\Imran-Louza,fr FRA,MFFW,Nantes,fr Ligue 1,20,1999,22.3,1413,14,212,823,472,35,1289,26,52,50,30,3,914,4640,2499,1195,964,80.7,36,34
1464,Matteo Lovato\Matteo-Lovato,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,2,0,2,1,0,0,2,0,0,,0,0,1,20,18,1,1,100,0,0
1465,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,730,75,354,407,22,13,715,1,1,100,1,0,436,2438,1402,489,486,99.4,2,1
1466,Eduard Löwen\Eduard-Lowen,de GER,MFFW,Augsburg,de Bundesliga,22,1997,7.5,365,13,68,207,114,9,329,9,19,47.4,10,0,233,940,513,296,228,77,19,23
1467,Eduard Löwen\Eduard-Lowen,de GER,MF,Hertha BSC,de Bundesliga,22,1997,3.5,190,8,42,121,39,1,183,11,13,84.6,12,0,138,627,293,134,116,86.6,6,5
1468,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,eng Premier League,30,1989,17,928,80,271,475,235,8,769,11,18,61.1,11,0,430,1917,1119,471,436,92.6,11,5
1469,Hirving Lozano\Hirving-Lozano,mx MEX,FW,Napoli,it Serie A,24,1995,11.4,535,2,48,191,347,81,524,24,44,54.5,29,0,445,2750,1735,571,417,73,31,25
1470,Pol Lozano\Pol-Lozano,es ESP,MFFW,Espanyol,es La Liga,19,1999,1.9,105,2,31,68,11,1,103,1,1,100,1,0,72,396,129,73,66,90.4,1,1
1471,Jan Luca Rumpf\Jan-Luca-Rumpf,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1,60,7,34,28,1,1,49,0,0,,0,0,32,173,96,34,32,94.1,0,0
1472,Lucas\Lucas,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,36,5,16,19,3,1,34,2,4,50,2,0,23,97,57,24,21,87.5,0,2
1473,Jean Lucas\Jean-Lucas,br BRA,MF,Lyon,fr Ligue 1,21,1998,2.2,188,3,44,117,40,7,186,6,9,66.7,6,0,155,558,192,149,138,92.6,4,8
1474,Fabio Lucioni\Fabio-Lucioni,it ITA,DF,Lecce,it Serie A,31,1987,34.8,1931,488,1235,780,44,14,1841,7,11,63.6,8,1,1149,6591,3557,1230,1212,98.5,4,5
1475,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,24,1995,22.1,1255,81,423,577,362,43,1064,31,51,60.8,32,0,775,5201,3228,834,754,90.4,14,17
1476,José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,es La Liga,32,1987,28,999,15,123,430,542,140,970,51,104,49,58,5,782,4123,2561,1124,754,67.1,71,53
1477,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,1667,189,808,857,76,22,1585,4,6,66.7,4,0,947,5165,2032,913,899,98.5,12,8
1478,José Luis Rodríguez\Jose-Luis-Rodriguez,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,8,1,1,5,2,1,8,1,1,100,1,0,10,11,6,9,6,66.7,1,0
1479,David Luiz\David-Luiz,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,2050,393,1183,971,54,19,1946,4,9,44.4,4,0,1332,9320,5640,1454,1427,98.1,7,6
1480,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,eng Premier League,21,1998,29,1521,110,439,910,299,36,1458,30,41,73.2,34,2,942,5824,3097,1038,926,89.2,24,28
1481,Jordan Lukaku\Jordan-Lukaku,be BEL,DF,Lazio,it Serie A,25,1994,4.4,201,6,45,72,97,4,176,6,11,54.5,6,2,132,732,518,143,125,87.4,2,3
1482,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Inter,it Serie A,26,1993,33.1,1179,30,57,523,654,228,1132,24,40,60,26,1,785,3004,1623,1593,932,58.5,72,69
1483,Dodi Lukebakio\Dodi-Lukebakio,be BEL,FWMF,Hertha BSC,de Bundesliga,21,1997,22.6,930,14,139,424,443,70,880,54,82,65.9,58,3,702,3794,2129,955,642,67.2,60,54
1484,Saša Lukić\Sasa-Lukic,rs SRB,MF,Torino,it Serie A,22,1996,20.7,1030,41,213,612,285,31,990,19,34,55.9,22,1,702,4486,2565,801,681,85,22,16
1485,Senad Lulić\Senad-Lulic,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,1035,45,288,410,410,39,937,37,57,64.9,41,2,724,4202,2366,735,663,90.2,12,21
1486,John Lundstram\John-Lundstram,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,1488,57,258,707,615,64,1466,17,34,50,20,4,972,4829,1713,1274,1059,83.1,36,21
1487,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,Napoli,it Serie A,22,1996,5.9,427,50,186,268,18,0,410,0,0,,0,0,298,2203,1413,318,313,98.4,0,3
1488,Arnaud Lusamba\Arnaud-Lusamba,fr FRA,MFFW,Nice,fr Ligue 1,22,1997,10.9,559,10,102,307,193,14,526,21,31,67.7,21,0,436,1598,689,487,407,83.6,22,21
1489,Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,de Bundesliga,32,1987,10,445,413,445,0,0,0,329,0,0,,0,0,246,1100,536,204,204,100,0,0
1490,Lyanco\Lyanco,br BRA,DF,Torino,it Serie A,22,1997,13.1,810,111,466,377,31,3,785,10,16,62.5,11,0,503,3018,1513,508,503,99,4,3
1491,Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,810,96,302,355,202,11,685,11,20,55,12,0,427,2136,1214,484,431,89,8,8
1492,Yann M'Vila\Yann-MVila,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1990,21.6,1362,77,472,878,87,5,1338,6,8,75,6,0,840,3972,1756,955,911,95.4,8,8
1493,Alexis Mac Allister\Alexis-Mac-Allister,ar ARG,MFFW,Brighton,eng Premier League,20,1998,3.9,183,2,25,72,93,6,152,3,6,50,4,0,89,344,173,120,94,78.3,7,9
1494,Darwin Machís\Darwin-Machis,ve VEN,FWMF,Granada,es La Liga,26,1993,23.7,896,22,126,335,529,82,821,51,87,58.6,52,5,637,4354,3027,815,560,68.7,51,36
1495,Yvann Macon\Yvann-Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,84,1,25,41,25,0,65,1,1,100,1,0,37,135,80,42,36,85.7,0,2
1496,James Maddison\James-Maddison,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,2010,20,213,1043,871,83,1779,56,83,67.5,58,6,1455,6762,2969,1651,1439,87.2,46,47
1497,Lisandro Magallán\Lisandro-Magallan,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,566,78,335,260,12,9,540,2,3,66.7,2,0,274,1654,798,293,278,94.9,3,3
1498,Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,1318,70,317,847,207,3,1258,9,10,90,9,0,871,3345,1497,982,942,95.9,5,9
1499,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DFMF,Brescia,it Serie A,23,1995,1.3,52,12,33,16,5,5,52,1,1,100,1,0,30,126,73,32,31,96.9,0,1
1500,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,97,9,40,56,4,3,92,0,0,,0,0,58,286,151,61,60,98.4,1,0
1501,Hugo Magnetti\Hugo-Magnetti,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,211,12,63,123,47,3,210,3,4,75,3,0,139,796,465,139,135,97.1,2,3
1502,Harry Maguire\Harry-Maguire,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38,2828,429,1432,1468,166,57,2756,10,13,76.9,10,0,1833,14098,8321,1959,1915,97.8,7,10
1503,Abdallahi Mahmoud\Abdallahi-Mahmoud,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,61,5,17,43,4,0,61,3,4,75,3,0,37,143,48,36,35,97.2,3,2
1504,Riyad Mahrez\Riyad-Mahrez,dz ALG,FW,Manchester City,eng Premier League,28,1991,21.6,1476,24,122,605,873,150,1401,60,93,64.5,61,1,1154,6712,3694,1367,1154,84.4,33,39
1505,Thiago Maia\Thiago-Maia,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,44,2,6,33,6,0,41,0,0,,0,0,27,109,43,29,27,93.1,0,1
